TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND,SEASON
PHX,2022-04-17,LAL,"LANDALE, JOCK",3,2,1,1,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,LAL,0,3,NA,86,114,26.47671233,L,PLAYOFF,1,1,21-22
PHX,2022-04-17,LAL,"KING, LOUIS",3,2,1,1,0,0,0,0,1,1,3,0.3333333333,0,0,NA,0,0,NA,0,LAL,0,3,NA,86,114,23.03013699,L,PLAYOFF,1,1,21-22
PHX,2022-04-17,LAL,"SNELL, TONY",3,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,0,0,NA,0,LAL,0,1,NA,86,114,30.43287671,L,PLAYOFF,1,1,21-22
PHX,2022-04-21,LAL,"BOOKER, DEVIN",42,37,7,2,5,9,1,0,3,15,37,0.4054054054,2,5,0.4,5,5,1,0,LAL,0,54,NA,106,89,25.4739726,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"BRIDGES, MIKAL",40,20,10,0,10,4,2,1,1,7,14,0.5,2,5,0.4,4,4,1,2,LAL,0,37,NA,106,89,25.64109589,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"AYTON, DEANDRE",36,13,16,5,11,3,0,3,0,6,8,0.75,0,0,NA,1,2,0.5,0,LAL,0,35,NA,106,89,23.74520548,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"SUGGS, JALEN",24,13,3,0,3,5,0,0,1,6,8,0.75,1,1,1,0,0,NA,0,LAL,0,21,NA,106,89,20.82739726,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"JOHNSON, CAMERON",26,13,5,2,3,0,0,1,0,6,10,0.6,0,2,0,1,1,1,0,LAL,0,19,NA,106,89,26.13424658,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"DUNN, KRIS",20,4,5,1,4,1,0,0,1,2,6,0.3333333333,0,0,NA,0,0,NA,1,LAL,0,10,NA,106,89,28.09315068,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"SMITH, JALEN",15,4,3,1,2,2,0,0,0,2,2,1,0,0,NA,0,0,NA,0,LAL,0,9,NA,106,89,22.09863014,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"VANDERBILT, JARRED",29,2,6,1,5,1,0,0,0,1,1,1,0,0,NA,0,0,NA,2,LAL,0,9,NA,106,89,23.04931507,W,PLAYOFF,2,1,21-22
PHX,2022-04-21,LAL,"JEROME, TY",8,0,1,0,1,0,0,0,1,0,6,0,0,1,0,0,0,NA,0,LAL,0,1,NA,106,89,24.78630137,W,PLAYOFF,2,1,21-22
PHX,2022-04-25,@LAL,"BOOKER, DEVIN",39,42,3,0,3,7,0,1,2,19,33,0.5757575758,2,7,0.2857142857,2,2,1,2,LAL,0,53,NA,110,75,25.48493151,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"AYTON, DEANDRE",29,14,11,4,7,1,0,1,0,7,10,0.7,0,0,NA,0,0,NA,2,LAL,0,27,NA,110,75,23.75616438,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"SUGGS, JALEN",18,14,3,0,3,1,1,0,1,4,9,0.4444444444,0,1,0,6,6,1,0,LAL,0,19,NA,110,75,20.83835616,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"BRIDGES, MIKAL",36,12,8,0,8,4,2,0,0,6,15,0.4,0,2,0,0,0,NA,0,LAL,0,26,NA,110,75,25.65205479,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"DUNN, KRIS",23,10,2,0,2,3,0,0,0,4,4,1,0,0,NA,2,2,1,0,LAL,0,15,NA,110,75,28.10410959,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"SMITH, JALEN",23,7,11,0,11,0,0,4,1,3,4,0.75,0,0,NA,1,1,1,0,LAL,0,22,NA,110,75,22.10958904,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"VANDERBILT, JARRED",27,6,9,1,8,2,1,2,0,3,4,0.75,0,0,NA,0,2,0,1,LAL,0,20,NA,110,75,23.06027397,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"JEROME, TY",13,3,4,0,4,2,0,0,1,1,5,0.2,1,2,0.5,0,0,NA,1,LAL,0,9,NA,110,75,24.79726027,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"JOHNSON, CAMERON",24,2,3,0,3,2,1,0,0,1,5,0.2,0,2,0,0,0,NA,1,LAL,0,8,NA,110,75,26.14520548,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"HERNANGOMEZ, WILLY",2,0,2,1,1,0,0,1,0,0,1,0,0,0,NA,0,0,NA,0,LAL,0,3,NA,110,75,27.91232877,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"LANDALE, JOCK",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,LAL,0,0,NA,110,75,26.49863014,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"SNELL, TONY",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,LAL,0,0,NA,110,75,30.45479452,W,PLAYOFF,3,1,21-22
PHX,2022-04-25,@LAL,"KING, LOUIS",2,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,NA,0,LAL,0,2,NA,110,75,23.05205479,W,PLAYOFF,3,1,21-22
PHX,2022-04-29,@LAL,"BOOKER, DEVIN",41,42,5,1,4,4,0,0,1,19,39,0.4871794872,4,12,0.3333333333,0,0,NA,2,LAL,0,51,NA,98,75,25.49589041,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"AYTON, DEANDRE",35,14,14,3,11,5,1,2,0,6,8,0.75,0,0,NA,2,3,0.6666666667,3,LAL,0,36,NA,98,75,23.76712329,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"BRIDGES, MIKAL",39,9,8,1,7,2,0,0,0,4,12,0.3333333333,1,3,0.3333333333,0,0,NA,1,LAL,0,19,NA,98,75,25.6630137,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"DUNN, KRIS",19,8,3,0,3,4,1,0,0,3,9,0.3333333333,0,1,0,2,2,1,0,LAL,0,16,NA,98,75,28.11506849,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"JOHNSON, CAMERON",27,8,6,1,5,2,0,0,1,3,4,0.75,2,3,0.6666666667,0,0,NA,0,LAL,0,16,NA,98,75,26.15616438,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"JEROME, TY",11,7,3,1,2,4,0,0,0,3,8,0.375,1,3,0.3333333333,0,0,NA,0,LAL,0,14,NA,98,75,24.80821918,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"SUGGS, JALEN",18,6,1,0,1,0,0,0,0,3,10,0.3,0,1,0,0,0,NA,2,LAL,0,7,NA,98,75,20.84931507,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"SMITH, JALEN",20,4,9,0,9,1,1,0,0,2,2,1,0,0,NA,0,0,NA,1,LAL,0,15,NA,98,75,22.12054795,W,PLAYOFF,4,1,21-22
PHX,2022-04-29,@LAL,"VANDERBILT, JARRED",30,0,6,0,6,3,1,0,2,0,1,0,0,0,NA,0,0,NA,1,LAL,0,10,NA,98,75,23.07123288,W,PLAYOFF,4,1,21-22
PHX,2022-05-02,LAL,"BOOKER, DEVIN",36,28,3,1,2,2,0,0,2,12,25,0.48,2,5,0.4,2,2,1,1,LAL,0,33,NA,91,99,25.50410959,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"BRIDGES, MIKAL",32,22,2,0,2,4,1,0,0,8,18,0.4444444444,2,3,0.6666666667,4,4,1,3,LAL,0,29,NA,91,99,25.67123288,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"JOHNSON, CAMERON",31,13,3,0,3,0,0,1,1,5,11,0.4545454545,3,8,0.375,0,0,NA,2,LAL,0,17,NA,91,99,26.16438356,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"DUNN, KRIS",19,9,1,0,1,3,0,0,0,4,7,0.5714285714,1,2,0.5,0,0,NA,1,LAL,0,13,NA,91,99,28.12328767,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"AYTON, DEANDRE",32,8,10,3,7,3,1,0,2,4,5,0.8,0,0,NA,0,0,NA,2,LAL,0,22,NA,91,99,23.77534247,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"VANDERBILT, JARRED",28,4,11,0,11,2,0,2,0,1,4,0.25,0,0,NA,2,2,1,0,LAL,0,19,NA,91,99,23.07945205,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"SUGGS, JALEN",19,4,4,0,4,1,1,0,2,1,8,0.125,0,3,0,2,2,1,1,LAL,0,10,NA,91,99,20.85753425,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"JEROME, TY",14,3,2,0,2,3,0,0,0,1,6,0.1666666667,1,2,0.5,0,0,NA,0,LAL,0,8,NA,91,99,24.81643836,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"SMITH, JALEN",25,0,5,0,5,3,0,2,0,0,1,0,0,0,NA,0,0,NA,2,LAL,0,10,NA,91,99,22.12876712,L,PLAYOFF,5,1,21-22
PHX,2022-05-02,LAL,"SNELL, TONY",4,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,LAL,0,1,NA,91,99,30.4739726,L,PLAYOFF,5,1,21-22
PHX,2022-05-04,@LAL,"BOOKER, DEVIN",44,42,11,1,10,4,2,1,1,19,33,0.5757575758,0,2,0,4,5,0.8,1,LAL,0,60,NA,109,91,25.50958904,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"BRIDGES, MIKAL",36,15,5,0,5,3,0,0,3,7,11,0.6363636364,1,2,0.5,0,0,NA,0,LAL,0,23,NA,109,91,25.67671233,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"JOHNSON, CAMERON",29,14,9,0,9,1,2,0,1,5,11,0.4545454545,2,6,0.3333333333,2,2,1,1,LAL,0,26,NA,109,91,26.16986301,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"SMITH, JALEN",26,10,0,0,0,0,0,0,0,5,7,0.7142857143,0,0,NA,0,0,NA,0,LAL,0,10,NA,109,91,22.13424658,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"AYTON, DEANDRE",33,9,8,2,6,2,1,3,0,3,4,0.75,0,0,NA,3,4,0.75,0,LAL,0,23,NA,109,91,23.78082192,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"SUGGS, JALEN",21,9,3,1,2,7,0,0,2,4,12,0.3333333333,1,2,0.5,0,0,NA,1,LAL,0,19,NA,109,91,20.8630137,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"DUNN, KRIS",16,4,2,0,2,2,1,0,1,2,5,0.4,0,0,NA,0,0,NA,0,LAL,0,9,NA,109,91,28.12876712,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"JEROME, TY",6,4,2,0,2,0,0,0,0,2,3,0.6666666667,0,0,NA,0,0,NA,0,LAL,0,6,NA,109,91,24.82191781,W,PLAYOFF,6,1,21-22
PHX,2022-05-04,@LAL,"VANDERBILT, JARRED",29,2,11,2,9,2,1,1,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,LAL,0,17,NA,109,91,23.08493151,W,PLAYOFF,6,1,21-22
PHX,2022-05-08,@NOP,"BOOKER, DEVIN",37,25,4,0,4,3,1,0,2,8,21,0.380952381,5,11,0.4545454545,4,4,1,1,NOP,0,33,NA,100,88,25.52054795,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"AYTON, DEANDRE",38,24,12,3,9,7,2,4,1,10,13,0.7692307692,0,0,NA,4,4,1,2,NOP,0,49,NA,100,88,23.79178082,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"BRIDGES, MIKAL",40,17,7,1,6,6,0,0,2,7,17,0.4117647059,3,4,0.75,0,0,NA,2,NOP,0,30,NA,100,88,25.68767123,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"JOHNSON, CAMERON",36,12,6,0,6,4,0,0,2,5,9,0.5555555556,2,4,0.5,0,0,NA,0,NOP,0,22,NA,100,88,26.18082192,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"SMITH, JALEN",24,8,7,1,6,2,0,3,0,4,6,0.6666666667,0,0,NA,0,0,NA,2,NOP,0,20,NA,100,88,22.14520548,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"SUGGS, JALEN",19,8,1,0,1,2,0,0,1,3,11,0.2727272727,2,4,0.5,0,0,NA,0,NOP,0,11,NA,100,88,20.8739726,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"VANDERBILT, JARRED",28,6,4,1,3,1,2,0,0,2,3,0.6666666667,0,0,NA,2,2,1,0,NOP,0,13,NA,100,88,23.09589041,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"DUNN, KRIS",6,0,2,0,2,1,1,0,0,0,2,0,0,0,NA,0,0,NA,0,NOP,0,4,NA,100,88,28.13972603,W,PLAYOFF,1,2,21-22
PHX,2022-05-08,@NOP,"JEROME, TY",12,0,2,0,2,2,1,0,0,0,3,0,0,0,NA,0,0,NA,0,NOP,0,5,NA,100,88,24.83287671,W,PLAYOFF,1,2,21-22
PHX,2022-05-10,@NOP,"BRIDGES, MIKAL",42,28,3,0,3,0,0,0,1,11,21,0.5238095238,4,6,0.6666666667,2,2,1,0,NOP,0,31,NA,71,99,25.69315068,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"BOOKER, DEVIN",33,14,6,0,6,6,0,0,1,4,20,0.2,1,5,0.2,5,6,0.8333333333,2,NOP,0,26,NA,71,99,25.5260274,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"AYTON, DEANDRE",34,11,12,1,11,0,1,1,0,5,12,0.4166666667,0,0,NA,1,2,0.5,0,NOP,0,25,NA,71,99,23.79726027,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"JEROME, TY",18,7,3,0,3,3,0,0,1,3,10,0.3,0,3,0,1,1,1,0,NOP,0,13,NA,71,99,24.83835616,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"VANDERBILT, JARRED",27,6,6,1,5,0,1,0,1,3,6,0.5,0,0,NA,0,0,NA,1,NOP,0,13,NA,71,99,23.10136986,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"SUGGS, JALEN",18,3,3,1,2,3,0,0,2,1,8,0.125,1,2,0.5,0,0,NA,2,NOP,0,9,NA,71,99,20.87945205,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"SMITH, JALEN",29,2,5,1,4,1,0,5,1,1,3,0.3333333333,0,0,NA,0,0,NA,2,NOP,0,13,NA,71,99,22.15068493,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"JOHNSON, CAMERON",36,0,3,0,3,4,1,0,0,0,1,0,0,1,0,0,0,NA,1,NOP,0,8,NA,71,99,26.18630137,L,PLAYOFF,2,2,21-22
PHX,2022-05-10,@NOP,"DUNN, KRIS",3,0,1,1,0,1,0,0,0,0,2,0,0,0,NA,0,0,NA,0,NOP,0,2,NA,71,99,28.14520548,L,PLAYOFF,2,2,21-22
PHX,2022-05-12,NOP,"BOOKER, DEVIN",35,36,6,1,5,3,1,0,3,15,32,0.46875,4,9,0.4444444444,2,2,1,2,NOP,0,46,NA,74,115,25.53150685,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"AYTON, DEANDRE",36,14,8,1,7,2,0,1,1,7,16,0.4375,0,0,NA,0,0,NA,0,NOP,0,25,NA,74,115,23.80273973,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"BRIDGES, MIKAL",41,9,6,2,4,3,2,0,2,3,11,0.2727272727,0,2,0,3,3,1,0,NOP,0,20,NA,74,115,25.69863014,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"SNELL, TONY",16,8,2,0,2,1,0,0,0,3,6,0.5,2,4,0.5,0,0,NA,0,NOP,0,11,NA,74,115,30.50136986,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"JOHNSON, CAMERON",32,3,3,2,1,2,1,1,1,1,3,0.3333333333,1,2,0.5,0,0,NA,1,NOP,0,10,NA,74,115,26.19178082,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"SUGGS, JALEN",14,2,2,1,1,1,0,0,0,0,7,0,0,1,0,2,2,1,0,NOP,0,5,NA,74,115,20.88493151,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"JEROME, TY",9,2,3,0,3,0,0,0,0,0,7,0,0,1,0,2,2,1,0,NOP,0,5,NA,74,115,24.84383562,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"VANDERBILT, JARRED",19,0,3,0,3,0,0,0,2,0,1,0,0,0,NA,0,0,NA,0,NOP,0,3,NA,74,115,23.10684932,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"SMITH, JALEN",26,0,6,3,3,1,0,1,1,0,4,0,0,0,NA,0,0,NA,1,NOP,0,8,NA,74,115,22.15616438,L,PLAYOFF,3,2,21-22
PHX,2022-05-12,NOP,"DUNN, KRIS",12,0,1,1,0,1,2,0,1,0,1,0,0,0,NA,0,0,NA,0,NOP,0,4,NA,74,115,28.15068493,L,PLAYOFF,3,2,21-22
PHX,2022-05-14,NOP,"BOOKER, DEVIN",38,39,4,2,2,4,0,0,2,14,32,0.4375,3,7,0.4285714286,8,8,1,1,NOP,0,47,NA,82,107,25.5369863,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"DUNN, KRIS",37,12,0,0,0,4,2,0,2,4,8,0.5,2,2,1,2,2,1,0,NOP,0,18,NA,82,107,28.15616438,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"JOHNSON, CAMERON",30,6,3,0,3,2,1,0,1,2,8,0.25,0,1,0,2,2,1,0,NOP,0,12,NA,82,107,26.19726027,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"SNELL, TONY",19,6,1,0,1,1,1,0,1,2,3,0.6666666667,1,1,1,1,1,1,2,NOP,0,9,NA,82,107,30.50684932,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"BRIDGES, MIKAL",39,5,5,0,5,0,0,0,1,2,13,0.1538461538,1,3,0.3333333333,0,0,NA,2,NOP,0,10,NA,82,107,25.70410959,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"AYTON, DEANDRE",37,4,13,4,9,3,3,0,0,2,12,0.1666666667,0,1,0,0,0,NA,1,NOP,0,23,NA,82,107,23.80821918,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"JEROME, TY",3,4,0,0,0,0,0,0,0,1,2,0.5,0,0,NA,2,2,1,0,NOP,0,4,NA,82,107,24.84931507,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"SMITH, JALEN",16,2,4,0,4,0,0,1,0,1,2,0.5,0,0,NA,0,0,NA,1,NOP,0,7,NA,82,107,22.16164384,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"SUGGS, JALEN",12,2,1,0,1,4,1,0,0,1,5,0.2,0,2,0,0,0,NA,0,NOP,0,8,NA,82,107,20.89041096,L,PLAYOFF,4,2,21-22
PHX,2022-05-14,NOP,"VANDERBILT, JARRED",9,2,2,0,2,0,2,0,0,1,3,0.3333333333,0,0,NA,0,0,NA,1,NOP,0,6,NA,82,107,23.11232877,L,PLAYOFF,4,2,21-22
PHX,2022-05-16,@NOP,"BOOKER, DEVIN",43,39,7,1,6,9,2,0,2,15,32,0.46875,7,10,0.7,2,2,1,0,NOP,0,57,NA,88,113,25.54246575,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"SUGGS, JALEN",37,15,2,0,2,6,1,0,0,7,14,0.5,1,5,0.2,0,0,NA,1,NOP,0,24,NA,88,113,20.89589041,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"AYTON, DEANDRE",36,14,11,5,6,4,0,0,0,6,12,0.5,0,0,NA,2,2,1,0,NOP,0,29,NA,88,113,23.81369863,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"BRIDGES, MIKAL",40,6,5,0,5,1,2,0,2,3,15,0.2,0,0,NA,0,0,NA,0,NOP,0,14,NA,88,113,25.70958904,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"SNELL, TONY",21,6,6,0,6,1,0,0,0,2,8,0.25,2,4,0.5,0,0,NA,1,NOP,0,13,NA,88,113,30.51232877,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"DUNN, KRIS",27,4,2,0,2,3,0,0,0,2,9,0.2222222222,0,3,0,0,0,NA,2,NOP,0,9,NA,88,113,28.16164384,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"JOHNSON, CAMERON",19,2,5,2,3,0,0,0,0,1,5,0.2,0,0,NA,0,0,NA,0,NOP,0,7,NA,88,113,26.20273973,L,PLAYOFF,5,2,21-22
PHX,2022-05-16,@NOP,"SMITH, JALEN",17,2,2,0,2,0,1,0,0,1,1,1,0,0,NA,0,2,0,1,NOP,0,5,NA,88,113,22.16712329,L,PLAYOFF,5,2,21-22
POR,2022-04-19,@NOP,"LILLARD, DAMIAN",43,39,0,0,0,5,1,0,1,17,44,0.3863636364,5,16,0.3125,0,0,NA,0,NOP,0,45,NA,83,114,31.76164384,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"BROOKS, DILLON",37,17,0,0,0,3,1,0,0,7,14,0.5,3,8,0.375,0,0,NA,0,NOP,0,21,NA,83,114,26.23835616,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"NURKIC, JUSUF",21,8,7,3,4,1,1,1,0,4,11,0.3636363636,0,0,NA,0,0,NA,0,NOP,0,18,NA,83,114,27.65479452,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"VUCEVIC, NIKOLA",31,6,8,0,8,0,1,1,1,3,7,0.4285714286,0,0,NA,0,0,NA,2,NOP,0,16,NA,83,114,31.48493151,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"FAVORS, DERRICK",3,4,1,0,1,0,0,0,0,2,3,0.6666666667,0,0,NA,0,0,NA,1,NOP,0,5,NA,83,114,30.76164384,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"ENNIS, JAMES",33,2,2,0,2,3,0,0,2,1,3,0.3333333333,0,1,0,0,0,NA,0,NOP,0,7,NA,83,114,31.8,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"BEY, SADDIQ",41,2,11,1,10,3,2,0,0,1,6,0.1666666667,0,3,0,0,0,NA,1,NOP,0,18,NA,83,114,23.02739726,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"SATORANSKY, TOMAS",5,2,1,0,1,2,0,0,0,1,1,1,0,0,NA,0,0,NA,0,NOP,0,5,NA,83,114,30.46849315,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"BEMBRY, DEANDRE",11,2,2,0,2,1,0,0,0,1,2,0.5,0,0,NA,0,0,NA,1,NOP,0,5,NA,83,114,27.79178082,L,PLAYOFF,1,1,21-22
POR,2022-04-19,@NOP,"GREEN, JAVONTE",15,1,4,0,4,5,0,0,0,0,3,0,0,1,0,1,2,0.5,0,NOP,0,10,NA,83,114,28.73972603,L,PLAYOFF,1,1,21-22
POR,2022-04-23,@NOP,"LILLARD, DAMIAN",42,36,6,1,5,4,1,0,0,13,38,0.3421052632,5,17,0.2941176471,5,5,1,1,NOP,0,47,NA,77,99,31.77260274,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"BEY, SADDIQ",44,16,10,1,9,2,2,1,0,5,11,0.4545454545,2,3,0.6666666667,4,4,1,0,NOP,0,31,NA,77,99,23.03835616,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"SATORANSKY, TOMAS",6,5,1,0,1,2,0,0,0,2,2,1,1,1,1,0,0,NA,0,NOP,0,8,NA,77,99,30.47945205,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"BROOKS, DILLON",34,4,4,0,4,1,1,0,2,1,10,0.1,0,3,0,2,2,1,0,NOP,0,10,NA,77,99,26.24931507,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"VUCEVIC, NIKOLA",27,4,7,1,6,3,1,4,0,2,5,0.4,0,0,NA,0,0,NA,1,NOP,0,19,NA,77,99,31.49589041,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"BEMBRY, DEANDRE",14,4,1,0,1,1,0,0,0,2,4,0.5,0,0,NA,0,0,NA,0,NOP,0,6,NA,77,99,27.80273973,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"ENNIS, JAMES",30,3,2,0,2,3,0,0,1,1,4,0.25,1,2,0.5,0,0,NA,0,NOP,0,8,NA,77,99,31.8109589,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"GREEN, JAVONTE",18,3,4,1,3,1,0,0,1,1,6,0.1666666667,0,1,0,1,2,0.5,0,NOP,0,8,NA,77,99,28.75068493,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"FAVORS, DERRICK",3,2,2,1,1,0,0,0,0,1,2,0.5,0,0,NA,0,0,NA,0,NOP,0,4,NA,77,99,30.77260274,L,PLAYOFF,2,1,21-22
POR,2022-04-23,@NOP,"NURKIC, JUSUF",22,0,5,1,4,1,0,0,1,0,3,0,0,0,NA,0,0,NA,1,NOP,0,6,NA,77,99,27.66575342,L,PLAYOFF,2,1,21-22
POR,2022-04-27,NOP,"LILLARD, DAMIAN",41,27,3,0,3,7,4,1,3,10,32,0.3125,3,10,0.3,4,4,1,3,NOP,0,42,NA,73,111,31.78356164,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"NURKIC, JUSUF",23,14,8,1,7,0,1,0,1,5,7,0.7142857143,0,0,NA,4,4,1,2,NOP,0,23,NA,73,111,27.67671233,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"VUCEVIC, NIKOLA",32,11,7,2,5,1,1,0,1,4,7,0.5714285714,0,0,NA,3,4,0.75,0,NOP,0,20,NA,73,111,31.50684932,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"BROOKS, DILLON",31,8,5,0,5,4,1,0,1,3,12,0.25,2,5,0.4,0,0,NA,0,NOP,0,18,NA,73,111,26.26027397,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"BEY, SADDIQ",35,5,5,1,4,2,1,0,1,2,6,0.3333333333,1,1,1,0,0,NA,0,NOP,0,13,NA,73,111,23.04931507,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"FAVORS, DERRICK",6,4,4,2,2,0,0,0,0,2,5,0.4,0,0,NA,0,0,NA,0,NOP,0,8,NA,73,111,30.78356164,L,PLAYOFF,3,1,21-22
POR,2022-04-27,NOP,"ENNIS, JAMES",29,2,2,0,2,1,0,0,0,1,8,0.125,0,2,0,0,0,NA,1,NOP,0,5,NA,73,111,31.82191781,L,PLAYOFF,3,1,21-22
