TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,GAME,ROUND,gametype
NYK,2023-05-17,@CLE,"JOVIC, NIKOLA",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,103,119,NA,L,5,2,PLAYOFF
NYK,2023-05-17,@CLE,"MCBRIDE, MILES",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,CLE,0,0,,103,119,NA,L,5,2,PLAYOFF
PHX,2023-04-18,@SAC,"LEONARD, KAWHI",31,23,5,0,5,2,1,0,2,7,15,0.4666666666666667,1,4,0.25,8,10,0.8,2,SAC,0,31,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"AYTON, DEANDRE",32,20,16,4,12,0,0,1,0,10,13,0.7692307692307693,0,0,NA,0,2,0,2,SAC,0,37,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"BOOKER, DEVIN",39,17,2,0,2,3,1,0,1,6,16,0.375,1,4,0.25,4,5,0.8,1,SAC,0,23,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"ACHIUWA, PRECIOUS",17,17,5,1,4,1,0,0,1,7,9,0.7777777777777778,3,3,1,0,0,NA,1,SAC,0,23,,117,104,23.578082191780823,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"WILLIAMS, JALEN",31,12,5,0,5,3,2,0,5,4,7,0.5714285714285714,2,4,0.5,2,2,1,5,SAC,0,22,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"WESTBROOK, RUSSELL",23,11,3,1,2,8,0,0,1,4,10,0.4,2,5,0.4,1,2,0.5,4,SAC,0,22,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"DUNN, KRIS",32,10,1,0,1,6,7,0,1,5,9,0.5555555555555556,0,2,0,0,0,NA,1,SAC,0,24,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"HACHIMURA, RUI",20,6,3,0,3,2,0,0,0,0,4,0,0,2,0,6,6,1,0,SAC,0,11,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"IBAKA, SERGE",12,1,6,0,6,0,0,1,0,0,1,0,0,1,0,1,2,0.5,1,SAC,0,8,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"SMITH, JALEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,SAC,0,0,,117,104,23.09016393442623,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"LANDALE, JOCK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,SAC,0,0,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-18,@SAC,"SCHRODER, DENNIS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,SAC,0,0,,117,104,NA,W,1,1,PLAYOFF
PHX,2023-04-22,@SAC,"LEONARD, KAWHI",39,26,2,0,2,6,3,0,2,6,16,0.375,1,3,0.3333333333333333,13,17,0.7647058823529411,1,SAC,0,37,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"AYTON, DEANDRE",36,22,4,0,4,1,1,2,0,10,15,0.6666666666666666,0,0,NA,2,2,1,4,SAC,0,30,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"BOOKER, DEVIN",36,14,8,0,8,6,1,0,2,7,12,0.5833333333333334,0,2,0,0,0,NA,3,SAC,0,29,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"DUNN, KRIS",32,11,5,2,3,6,6,0,2,4,13,0.3076923076923077,1,4,0.25,2,2,1,3,SAC,0,28,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"WESTBROOK, RUSSELL",23,10,1,0,1,5,0,0,0,4,9,0.4444444444444444,0,1,0,2,3,0.6666666666666666,1,SAC,0,16,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"ACHIUWA, PRECIOUS",12,9,2,2,0,1,0,0,0,3,3,1,1,1,1,2,2,1,0,SAC,0,12,,103,113,23.589041095890412,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"WILLIAMS, JALEN",29,6,2,0,2,1,0,0,1,2,4,0.5,2,2,1,0,0,NA,0,SAC,0,9,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"HACHIMURA, RUI",25,5,8,1,7,0,0,0,0,2,7,0.2857142857142857,0,2,0,1,2,0.5,2,SAC,0,13,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-22,@SAC,"IBAKA, SERGE",8,0,1,0,1,0,0,0,0,0,3,0,0,2,0,0,0,NA,2,SAC,0,1,,103,113,NA,L,2,1,PLAYOFF
PHX,2023-04-26,SAC,"AYTON, DEANDRE",37,20,15,3,12,1,0,1,1,9,14,0.6428571428571429,0,1,0,2,2,1,4,SAC,0,37,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"BOOKER, DEVIN",37,19,2,0,2,2,2,0,1,8,16,0.5,2,7,0.2857142857142857,1,2,0.5,2,SAC,0,25,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"WILLIAMS, JALEN",27,16,4,0,4,2,0,1,1,7,12,0.5833333333333334,1,3,0.3333333333333333,1,2,0.5,1,SAC,0,23,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"LEONARD, KAWHI",29,15,2,0,2,1,0,0,1,5,13,0.38461538461538464,0,2,0,5,7,0.7142857142857143,0,SAC,0,18,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"IBAKA, SERGE",10,9,4,0,4,0,1,0,0,3,3,1,1,1,1,2,2,1,2,SAC,0,14,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"SMITH, JALEN",17,8,5,1,4,1,0,1,1,3,4,0.75,0,1,0,2,2,1,0,SAC,0,15,,102,92,23.112021857923498,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"DUNN, KRIS",28,5,0,0,0,7,6,0,0,1,4,0.25,0,0,NA,3,4,0.75,6,SAC,0,18,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"WESTBROOK, RUSSELL",21,5,6,0,6,10,0,0,2,1,4,0.25,0,1,0,3,4,0.75,2,SAC,0,21,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"ACHIUWA, PRECIOUS",25,4,4,0,4,2,0,0,1,2,6,0.3333333333333333,0,2,0,0,0,NA,1,SAC,0,10,,102,92,23.6,W,3,1,PLAYOFF
PHX,2023-04-26,SAC,"HACHIMURA, RUI",9,1,0,0,0,0,0,0,1,0,0,NA,0,0,NA,1,2,0.5,2,SAC,0,1,,102,92,NA,W,3,1,PLAYOFF
PHX,2023-04-30,SAC,"AYTON, DEANDRE",40,37,12,4,8,0,0,0,1,13,17,0.7647058823529411,0,0,NA,11,13,0.8461538461538461,3,SAC,0,49,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"LEONARD, KAWHI",31,22,6,0,6,5,2,0,0,8,12,0.6666666666666666,3,5,0.6,3,4,0.75,0,SAC,0,35,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"BOOKER, DEVIN",40,17,3,0,3,5,0,1,0,7,15,0.4666666666666667,3,6,0.5,0,0,NA,1,SAC,0,26,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"DUNN, KRIS",36,16,7,1,6,6,8,0,0,5,12,0.4166666666666667,2,4,0.5,4,6,0.6666666666666666,1,SAC,0,37,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"WILLIAMS, JALEN",33,9,3,0,3,8,0,0,1,3,13,0.23076923076923078,1,4,0.25,2,2,1,4,SAC,0,20,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"ACHIUWA, PRECIOUS",20,8,5,1,4,1,0,0,0,4,6,0.6666666666666666,0,1,0,0,0,NA,0,SAC,0,14,,120,98,23.610958904109587,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"SMITH, JALEN",14,5,1,0,1,1,0,0,1,1,2,0.5,0,0,NA,3,4,0.75,4,SAC,0,7,,120,98,23.12295081967213,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"WESTBROOK, RUSSELL",13,2,2,0,2,4,0,0,0,1,5,0.2,0,2,0,0,0,NA,0,SAC,0,8,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"HACHIMURA, RUI",5,2,1,0,1,0,0,0,0,1,2,0.5,0,0,NA,0,0,NA,0,SAC,0,3,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-04-30,SAC,"IBAKA, SERGE",8,2,3,0,3,0,0,2,0,1,1,1,0,0,NA,0,0,NA,0,SAC,0,7,,120,98,NA,W,4,1,PLAYOFF
PHX,2023-05-02,@SAC,"BOOKER, DEVIN",39,24,3,1,2,5,1,0,2,9,20,0.45,3,5,0.6,3,4,0.75,2,SAC,0,33,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"AYTON, DEANDRE",40,22,16,2,14,0,0,0,1,10,14,0.7142857142857143,0,0,NA,2,4,0.5,2,SAC,0,38,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"LEONARD, KAWHI",34,10,4,0,4,3,2,1,1,4,14,0.2857142857142857,1,3,0.3333333333333333,1,2,0.5,0,SAC,0,20,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"ACHIUWA, PRECIOUS",19,10,11,1,10,2,0,0,0,4,6,0.6666666666666666,0,1,0,2,3,0.6666666666666666,2,SAC,0,23,,89,98,23.616438356164384,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"WILLIAMS, JALEN",26,10,1,0,1,1,0,0,0,5,10,0.5,0,4,0,0,2,0,3,SAC,0,12,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"DUNN, KRIS",38,7,10,1,9,8,5,1,3,1,9,0.1111111111111111,1,2,0.5,4,6,0.6666666666666666,4,SAC,0,31,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"SMITH, JALEN",18,6,1,0,1,2,0,0,3,2,6,0.3333333333333333,1,3,0.3333333333333333,1,2,0.5,1,SAC,0,9,,89,98,23.128415300546447,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"WESTBROOK, RUSSELL",12,0,0,0,0,2,0,2,2,0,1,0,0,0,NA,0,0,NA,2,SAC,0,4,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"HACHIMURA, RUI",4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,NA,0,SAC,0,0,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-02,@SAC,"IBAKA, SERGE",10,0,2,0,2,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,SAC,0,2,,89,98,NA,L,5,1,PLAYOFF
PHX,2023-05-04,SAC,"LEONARD, KAWHI",33,28,3,1,2,4,1,1,2,9,15,0.6,4,8,0.5,6,6,1,0,SAC,0,37,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"BOOKER, DEVIN",36,27,6,0,6,3,0,0,0,9,18,0.5,1,6,0.16666666666666666,8,9,0.8888888888888888,0,SAC,0,36,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"DUNN, KRIS",33,14,3,2,1,6,3,0,1,5,13,0.38461538461538464,2,4,0.5,2,2,1,4,SAC,0,26,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"AYTON, DEANDRE",36,14,18,4,14,1,1,0,1,6,8,0.75,0,0,NA,2,3,0.6666666666666666,6,SAC,0,34,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"WILLIAMS, JALEN",22,11,5,0,5,4,0,0,0,4,9,0.4444444444444444,2,4,0.5,1,1,1,3,SAC,0,20,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"ACHIUWA, PRECIOUS",24,10,1,1,0,0,1,0,0,4,7,0.5714285714285714,0,2,0,2,4,0.5,1,SAC,0,12,,124,88,23.621917808219177,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"WESTBROOK, RUSSELL",16,7,2,1,1,5,1,0,0,3,6,0.5,1,1,1,0,0,NA,1,SAC,0,15,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"SCHRODER, DENNIS",5,5,2,0,2,0,0,0,0,1,2,0.5,1,1,1,2,2,1,0,SAC,0,7,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"IBAKA, SERGE",17,4,7,1,6,0,0,1,0,2,3,0.6666666666666666,0,0,NA,0,0,NA,1,SAC,0,12,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"SUGGS, JALEN",3,4,0,0,0,0,0,0,0,2,2,1,0,0,NA,0,0,NA,0,SAC,0,4,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"HACHIMURA, RUI",5,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,SAC,0,1,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"SMITH, JALEN",5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,SAC,0,1,,124,88,23.133879781420767,W,6,1,PLAYOFF
PHX,2023-05-04,SAC,"LANDALE, JOCK",5,0,0,0,0,1,0,0,0,0,2,0,0,0,NA,0,0,NA,0,SAC,0,1,,124,88,NA,W,6,1,PLAYOFF
PHX,2023-05-09,@HOU,"BOOKER, DEVIN",41,37,4,0,4,9,0,0,2,14,23,0.6086956521739131,4,8,0.5,5,6,0.8333333333333334,2,HOU,0,50,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"LEONARD, KAWHI",34,25,5,1,4,4,0,1,1,11,13,0.8461538461538461,2,2,1,1,1,1,1,HOU,0,35,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"AYTON, DEANDRE",33,20,16,2,14,2,0,1,1,8,11,0.7272727272727273,0,1,0,4,5,0.8,2,HOU,0,39,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"ACHIUWA, PRECIOUS",20,10,6,0,6,0,1,0,0,3,6,0.5,0,0,NA,4,5,0.8,1,HOU,0,17,,118,112,23.635616438356166,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"WILLIAMS, JALEN",28,9,4,0,4,2,1,0,1,3,11,0.2727272727272727,0,5,0,3,4,0.75,1,HOU,0,16,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"DUNN, KRIS",24,6,1,0,1,7,4,0,0,3,8,0.375,0,2,0,0,1,0,1,HOU,0,18,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"IBAKA, SERGE",30,6,6,1,5,2,0,1,1,3,5,0.6,0,0,NA,0,2,0,3,HOU,0,15,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"WESTBROOK, RUSSELL",19,3,3,0,3,3,0,0,1,1,5,0.2,0,1,0,1,2,0.5,1,HOU,0,9,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-09,@HOU,"HACHIMURA, RUI",11,2,2,0,2,1,0,0,1,1,4,0.25,0,1,0,0,0,NA,2,HOU,0,5,,118,112,NA,W,1,2,PLAYOFF
PHX,2023-05-11,@HOU,"BOOKER, DEVIN",34,40,3,0,3,7,2,0,2,16,26,0.6153846153846154,2,4,0.5,6,6,1,2,HOU,0,52,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"LEONARD, KAWHI",37,32,9,0,9,4,4,0,1,12,17,0.7058823529411765,2,5,0.4,6,6,1,3,HOU,0,49,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"DUNN, KRIS",26,17,1,0,1,8,2,0,2,5,9,0.5555555555555556,1,2,0.5,6,7,0.8571428571428571,3,HOU,0,28,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"WESTBROOK, RUSSELL",18,9,2,1,1,3,0,0,0,4,11,0.36363636363636365,1,5,0.2,0,2,0,0,HOU,0,14,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"IBAKA, SERGE",24,8,8,1,7,0,1,1,0,3,4,0.75,0,0,NA,2,4,0.5,1,HOU,0,18,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"AYTON, DEANDRE",38,6,8,1,7,1,0,0,1,3,5,0.6,0,0,NA,0,2,0,3,HOU,0,15,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"ACHIUWA, PRECIOUS",23,2,7,0,7,0,1,0,1,1,3,0.3333333333333333,0,1,0,0,0,NA,1,HOU,0,10,,115,108,23.64109589041096,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"WILLIAMS, JALEN",35,1,1,0,1,1,0,0,0,0,9,0,0,4,0,1,2,0.5,3,HOU,0,3,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-11,@HOU,"HACHIMURA, RUI",5,0,0,0,0,3,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,HOU,0,3,,115,108,NA,W,2,2,PLAYOFF
PHX,2023-05-13,HOU,"LEONARD, KAWHI",35,44,9,2,7,3,3,0,1,16,28,0.5714285714285714,4,8,0.5,8,10,0.8,0,HOU,0,59,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"AYTON, DEANDRE",40,25,11,4,7,0,3,2,2,11,14,0.7857142857142857,0,0,NA,3,3,1,4,HOU,0,41,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"BOOKER, DEVIN",38,12,3,0,3,6,0,0,3,4,16,0.25,1,7,0.14285714285714285,3,4,0.75,4,HOU,0,21,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"DUNN, KRIS",24,10,1,0,1,5,5,0,2,4,6,0.6666666666666666,1,2,0.5,1,2,0.5,5,HOU,0,21,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"ACHIUWA, PRECIOUS",22,8,4,0,4,0,1,1,1,4,4,1,0,0,NA,0,0,NA,0,HOU,0,14,,117,115,23.646575342465752,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"WILLIAMS, JALEN",34,7,2,0,2,7,0,0,0,3,9,0.3333333333333333,1,4,0.25,0,0,NA,1,HOU,0,16,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"IBAKA, SERGE",24,4,5,0,5,0,0,1,0,2,3,0.6666666666666666,0,0,NA,0,0,NA,3,HOU,0,10,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"WESTBROOK, RUSSELL",17,4,2,1,1,7,0,0,1,2,5,0.4,0,0,NA,0,0,NA,1,HOU,0,13,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-13,HOU,"HACHIMURA, RUI",6,3,2,0,2,0,0,0,1,1,1,1,0,0,NA,1,2,0.5,0,HOU,0,5,,117,115,NA,W,3,2,PLAYOFF
PHX,2023-05-15,HOU,"LEONARD, KAWHI",41,36,8,0,8,8,3,1,1,13,18,0.7222222222222222,5,6,0.8333333333333334,5,7,0.7142857142857143,2,HOU,0,56,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"BOOKER, DEVIN",32,22,4,1,3,2,0,0,1,8,24,0.3333333333333333,3,5,0.6,3,4,0.75,4,HOU,0,28,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"AYTON, DEANDRE",33,14,17,6,11,1,1,0,1,6,12,0.5,0,0,NA,2,3,0.6666666666666666,2,HOU,0,33,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"ACHIUWA, PRECIOUS",30,10,3,0,3,3,0,2,2,4,7,0.5714285714285714,0,0,NA,2,4,0.5,3,HOU,0,18,,114,120,23.65205479452055,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"WESTBROOK, RUSSELL",21,10,1,0,1,4,0,0,1,4,10,0.4,1,4,0.25,1,4,0.25,3,HOU,0,15,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"DUNN, KRIS",24,8,3,1,2,6,7,0,1,3,8,0.375,0,0,NA,2,2,1,0,HOU,0,24,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"WILLIAMS, JALEN",25,5,1,0,1,1,1,0,0,2,9,0.2222222222222222,1,4,0.25,0,0,NA,1,HOU,0,8,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"HACHIMURA, RUI",14,5,3,0,3,1,0,0,0,2,3,0.6666666666666666,0,0,NA,1,1,1,1,HOU,0,9,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-15,HOU,"IBAKA, SERGE",20,4,2,0,2,0,1,1,0,2,3,0.6666666666666666,0,1,0,0,0,NA,2,HOU,0,8,,114,120,NA,L,4,2,PLAYOFF
PHX,2023-05-17,@HOU,"LEONARD, KAWHI",37,23,3,2,1,6,0,0,2,10,25,0.4,1,7,0.14285714285714285,2,3,0.6666666666666666,1,HOU,0,32,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"AYTON, DEANDRE",40,23,15,4,11,0,0,0,0,10,12,0.8333333333333334,0,0,NA,3,3,1,3,HOU,0,38,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"BOOKER, DEVIN",35,15,3,0,3,5,0,0,3,5,15,0.3333333333333333,1,6,0.16666666666666666,4,6,0.6666666666666666,2,HOU,0,23,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"IBAKA, SERGE",21,9,2,0,2,0,1,0,0,4,6,0.6666666666666666,0,1,0,1,1,1,2,HOU,0,12,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"WESTBROOK, RUSSELL",22,9,3,0,3,8,1,0,1,2,4,0.5,1,2,0.5,4,6,0.6666666666666666,3,HOU,0,21,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"DUNN, KRIS",30,6,4,1,3,3,6,0,3,2,9,0.2222222222222222,1,2,0.5,1,2,0.5,1,HOU,0,19,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"ACHIUWA, PRECIOUS",25,6,5,0,5,0,2,0,1,2,7,0.2857142857142857,0,3,0,2,3,0.6666666666666666,3,HOU,0,13,,96,122,23.65753424657534,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"HACHIMURA, RUI",10,3,1,0,1,0,0,0,0,1,2,0.5,1,1,1,0,2,0,1,HOU,0,4,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-17,@HOU,"WILLIAMS, JALEN",20,2,1,1,0,2,0,0,2,0,5,0,0,2,0,2,2,1,2,HOU,0,5,,96,122,NA,L,5,2,PLAYOFF
PHX,2023-05-19,HOU,"BOOKER, DEVIN",30,37,0,0,0,1,0,0,2,15,26,0.5769230769230769,5,11,0.45454545454545453,2,2,1,2,HOU,0,38,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"AYTON, DEANDRE",45,25,18,3,15,4,0,1,1,9,13,0.6923076923076923,0,0,NA,7,8,0.875,5,HOU,0,48,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"LEONARD, KAWHI",29,15,1,0,1,5,1,0,1,6,11,0.5454545454545454,3,4,0.75,0,0,NA,1,HOU,0,22,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"DUNN, KRIS",21,11,3,2,1,4,9,0,1,2,7,0.2857142857142857,1,2,0.5,6,8,0.75,1,HOU,0,27,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"WILLIAMS, JALEN",31,10,6,0,6,5,2,0,2,5,9,0.5555555555555556,0,0,NA,0,0,NA,2,HOU,0,23,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"WESTBROOK, RUSSELL",16,10,3,1,2,4,1,0,0,4,7,0.5714285714285714,1,3,0.3333333333333333,1,2,0.5,0,HOU,0,18,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"HACHIMURA, RUI",18,8,1,0,1,2,1,0,0,3,7,0.42857142857142855,0,0,NA,2,2,1,1,HOU,0,12,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"ACHIUWA, PRECIOUS",22,7,9,3,6,0,0,0,1,2,4,0.5,0,1,0,3,4,0.75,1,HOU,0,16,,133,91,23.663013698630138,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"IBAKA, SERGE",20,6,2,0,2,1,0,0,1,2,3,0.6666666666666666,2,3,0.6666666666666666,0,0,NA,4,HOU,0,9,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"SMITH, JALEN",2,2,1,1,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,HOU,0,3,,133,91,23.174863387978142,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"SUGGS, JALEN",2,2,2,0,2,0,0,0,0,1,2,0.5,0,0,NA,0,0,NA,0,HOU,0,4,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"LANDALE, JOCK",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,HOU,0,0,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-19,HOU,"SCHRODER, DENNIS",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,HOU,0,0,,133,91,NA,W,6,2,PLAYOFF
PHX,2023-05-22,@DEN,"LEONARD, KAWHI",45,28,8,2,6,7,2,1,3,11,24,0.4583333333333333,1,4,0.25,5,5,1,3,DEN,0,46,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"AYTON, DEANDRE",35,21,9,1,8,0,3,0,0,9,13,0.6923076923076923,0,0,NA,3,4,0.75,1,DEN,0,33,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"WESTBROOK, RUSSELL",37,20,1,0,1,7,0,0,2,6,9,0.6666666666666666,1,2,0.5,7,8,0.875,4,DEN,0,28,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"BOOKER, DEVIN",32,18,3,0,3,3,1,0,0,8,15,0.5333333333333333,1,4,0.25,1,2,0.5,1,DEN,0,25,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"WILLIAMS, JALEN",17,13,5,0,5,4,0,0,1,4,4,1,3,3,1,2,2,1,0,DEN,0,22,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"DUNN, KRIS",23,8,0,0,0,1,0,0,0,3,3,1,1,1,1,1,2,0.5,1,DEN,0,9,,115,127,NA,L,1,3,PLAYOFF
PHX,2023-05-22,@DEN,"SUGGS, JALEN",21,5,2,1,1,3,0,0,0,2,7,0.2857142857142857,0,2,0,1,2,0.5,4,DEN,0,10,,115,127,NA,L,1,3,PLAYOFF
