TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND
OKC,4/23/2022,GSW,"DORT, LUGUENTZ",34,6,6,1,5,8,1,0,0,3,10,0.3,0,1,0,0,0,,0,GSW,0,21,,98,110,23.0109589,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"DOSUNMU, AYO",10,6,0,0,0,1,0,0,0,3,7,0.4285714286,0,1,0,0,0,,0,GSW,0,7,,98,110,22.2630137,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"SIMONS, ANFERNEE",16,4,1,0,1,1,0,0,0,2,8,0.25,0,4,0,0,0,,0,GSW,0,6,,98,110,22.8739726,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"GREEN, DANNY",13,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,1,GSW,0,1,,98,110,34.83561644,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"LOPEZ, ROBIN",13,0,2,0,2,0,0,0,1,0,0,,0,0,,0,0,,0,GSW,0,2,,98,110,34.06027397,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"MUSCALA, MIKE",14,0,4,0,4,1,1,1,0,0,3,0,0,2,0,0,0,,0,GSW,0,7,,98,110,30.8109589,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"BATUM, NICOLAS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,GSW,0,0,,98,110,33.35616438,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"BAZLEY, DARIUS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,GSW,0,0,,98,110,21.8630137,L,PLAYOFF,2,1
OKC,4/23/2022,GSW,"TOUPANE, AXEL",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,GSW,0,0,,98,110,29.75068493,L,PLAYOFF,2,1
OKC,4/27/2022,@GSW,"VALANCIUNAS, JONAS",39,33,13,3,10,1,1,4,3,13,18,0.7222222222,0,0,,7,7,1,0,GSW,0,52,,107,92,29.97534247,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"GILGEOUS-ALEXANDER, SHAI",39,28,11,1,10,6,0,1,1,10,22,0.4545454545,2,6,0.3333333333,6,6,1,0,GSW,0,46,,107,92,23.79178082,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"THOMPSON, KLAY",37,17,6,0,6,5,0,2,1,6,17,0.3529411765,5,7,0.7142857143,0,0,,0,GSW,0,30,,107,92,32.21369863,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"DORT, LUGUENTZ",32,11,6,2,4,5,0,0,1,5,17,0.2941176471,1,4,0.25,0,0,,0,GSW,0,22,,107,92,23.02191781,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"DOSUNMU, AYO",8,7,0,0,0,2,0,0,0,3,5,0.6,1,2,0.5,0,0,,0,GSW,0,9,,107,92,22.2739726,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"GREEN, DRAYMOND",31,5,5,0,5,4,1,2,2,2,4,0.5,1,1,1,0,0,,0,GSW,0,17,,107,92,32.14794521,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"LOPEZ, ROBIN",15,4,6,1,5,0,0,2,0,2,3,0.6666666667,0,0,,0,2,0,0,GSW,0,12,,107,92,34.07123288,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"BATUM, NICOLAS",28,2,7,2,5,4,0,1,1,0,2,0,0,0,,2,2,1,0,GSW,0,14,,107,92,33.36712329,W,PLAYOFF,3,1
OKC,4/27/2022,@GSW,"GREEN, DANNY",11,0,0,0,0,1,2,0,0,0,0,,0,0,,0,0,,1,GSW,0,3,,107,92,34.84657534,W,PLAYOFF,3,1
OKC,5/1/2022,@GSW,"GILGEOUS-ALEXANDER, SHAI",39,24,10,0,10,4,0,0,0,11,28,0.3928571429,2,7,0.2857142857,0,0,,0,GSW,0,38,,86,94,23.80273973,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"GREEN, DRAYMOND",42,15,7,2,5,4,0,3,0,5,12,0.4166666667,1,2,0.5,4,8,0.5,0,GSW,0,29,,86,94,32.15890411,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"THOMPSON, KLAY",37,11,5,2,3,5,2,1,1,5,18,0.2777777778,1,4,0.25,0,0,,1,GSW,0,24,,86,94,32.22465753,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"DORT, LUGUENTZ",29,11,7,0,7,7,0,1,1,4,12,0.3333333333,1,5,0.2,2,2,1,2,GSW,0,26,,86,94,23.03287671,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"VALANCIUNAS, JONAS",40,10,13,3,10,2,3,2,0,5,11,0.4545454545,0,0,,0,0,,1,GSW,0,30,,86,94,29.98630137,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"BATUM, NICOLAS",23,5,2,0,2,1,0,1,1,2,4,0.5,1,2,0.5,0,0,,0,GSW,0,9,,86,94,33.37808219,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"DOSUNMU, AYO",9,4,2,0,2,1,0,0,0,2,4,0.5,0,0,,0,0,,0,GSW,0,7,,86,94,22.28493151,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"LOPEZ, ROBIN",10,4,4,0,4,1,0,0,0,2,2,1,0,0,,0,0,,0,GSW,0,9,,86,94,34.08219178,L,PLAYOFF,4,1
OKC,5/1/2022,@GSW,"GREEN, DANNY",11,2,2,0,2,0,1,0,1,1,3,0.3333333333,0,1,0,0,0,,0,GSW,0,5,,86,94,34.85753425,L,PLAYOFF,4,1
OKC,5/3/2022,GSW,"THOMPSON, KLAY",40,31,5,0,5,3,1,2,0,11,19,0.5789473684,2,3,0.6666666667,7,7,1,1,GSW,0,42,,100,111,32.23013699,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"GILGEOUS-ALEXANDER, SHAI",41,19,6,1,5,9,0,0,1,7,21,0.3333333333,1,2,0.5,4,4,1,1,GSW,0,34,,100,111,23.80821918,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"VALANCIUNAS, JONAS",39,14,14,2,12,1,0,0,1,6,14,0.4285714286,0,0,,2,2,1,2,GSW,0,29,,100,111,29.99178082,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"GREEN, DRAYMOND",37,13,9,1,8,6,0,1,0,5,10,0.5,0,0,,3,4,0.75,3,GSW,0,29,,100,111,32.16438356,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"BATUM, NICOLAS",27,6,7,1,6,1,0,1,2,2,7,0.2857142857,2,2,1,0,0,,0,GSW,0,15,,100,111,33.38356164,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"LOPEZ, ROBIN",11,6,2,2,0,0,0,0,0,3,5,0.6,0,0,,0,0,,0,GSW,0,8,,100,111,34.08767123,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"GREEN, DANNY",8,6,1,0,1,2,0,0,0,2,4,0.5,2,4,0.5,0,0,,0,GSW,0,9,,100,111,34.8630137,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"DOSUNMU, AYO",8,3,2,0,2,0,0,0,0,1,3,0.3333333333,1,1,1,0,0,,0,GSW,0,5,,100,111,22.29041096,L,PLAYOFF,5,1
OKC,5/3/2022,GSW,"DORT, LUGUENTZ",29,2,4,0,4,5,1,0,0,1,10,0.1,0,2,0,0,0,,3,GSW,0,12,,100,111,23.03835616,L,PLAYOFF,5,1
OKC,5/5/2022,@GSW,"THOMPSON, KLAY",31,23,5,1,4,5,2,0,0,8,14,0.5714285714,7,10,0.7,0,0,,2,GSW,0,35,,96,101,32.23561644,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"GILGEOUS-ALEXANDER, SHAI",36,22,12,2,10,10,0,0,3,8,32,0.25,2,5,0.4,4,4,1,2,GSW,1,44,,96,101,23.81369863,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"DORT, LUGUENTZ",31,12,5,0,5,3,0,3,1,6,15,0.4,0,4,0,0,0,,2,GSW,0,23,,96,101,23.04383562,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"GREEN, DRAYMOND",40,11,12,2,10,2,0,2,1,5,10,0.5,1,2,0.5,0,0,,3,GSW,0,27,,96,101,32.16986301,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"VALANCIUNAS, JONAS",40,10,13,3,10,3,1,0,3,5,11,0.4545454545,0,0,,0,0,,1,GSW,0,27,,96,101,29.99726027,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"BATUM, NICOLAS",25,7,4,0,4,5,0,1,0,2,4,0.5,1,2,0.5,2,2,1,0,GSW,0,17,,96,101,33.3890411,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"GREEN, DANNY",14,5,1,0,1,1,0,1,0,2,4,0.5,1,2,0.5,0,0,,0,GSW,0,8,,96,101,34.86849315,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"DOSUNMU, AYO",11,4,1,0,1,1,0,0,1,1,5,0.2,0,1,0,2,2,1,0,GSW,0,6,,96,101,22.29589041,L,PLAYOFF,6,1
OKC,5/5/2022,@GSW,"LOPEZ, ROBIN",12,2,4,1,3,0,1,0,0,1,3,0.3333333333,0,0,,0,0,,0,GSW,0,7,,96,101,34.09315068,L,PLAYOFF,6,1
PHX,4/17/2022,LAL,"BOOKER, DEVIN",33,19,4,2,2,5,0,1,0,9,25,0.36,0,3,0,1,2,0.5,1,LAL,0,29,,86,114,25.4630137,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"AYTON, DEANDRE",26,14,7,1,6,0,1,0,0,6,9,0.6666666667,0,0,,2,2,1,0,LAL,0,22,,86,114,23.73424658,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"SUGGS, JALEN",21,11,2,0,2,1,1,0,0,3,10,0.3,1,4,0.25,4,6,0.6666666667,0,LAL,0,15,,86,114,20.81643836,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"BRIDGES, MIKAL",31,10,2,0,2,0,0,0,1,4,9,0.4444444444,0,2,0,2,2,1,1,LAL,0,12,,86,114,25.63013699,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"DUNN, KRIS",27,8,3,0,3,1,1,1,1,4,12,0.3333333333,0,0,,0,0,,0,LAL,0,14,,86,114,28.08219178,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"JOHNSON, CAMERON",20,8,4,0,4,1,0,0,0,2,5,0.4,2,4,0.5,2,2,1,2,LAL,0,13,,86,114,26.12328767,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"VANDERBILT, JARRED",27,4,2,0,2,2,0,0,1,1,3,0.3333333333,0,0,,2,2,1,2,LAL,0,8,,86,114,23.03835616,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"SMITH, JALEN",22,4,6,1,5,3,0,1,0,2,3,0.6666666667,0,0,,0,0,,0,LAL,0,14,,86,114,22.08767123,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"HERNANGOMEZ, WILLY",21,2,5,1,4,1,0,0,1,1,3,0.3333333333,0,0,,0,0,,1,LAL,0,8,,86,114,27.89041096,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"JEROME, TY",3,2,0,0,0,0,0,0,0,1,3,0.3333333333,0,0,,0,0,,0,LAL,0,2,,86,114,24.77534247,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"LANDALE, JOCK",3,2,1,1,0,0,0,0,0,1,1,1,0,0,,0,0,,0,LAL,0,3,,86,114,26.47671233,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"KING, LOUIS",3,2,1,1,0,0,0,0,1,1,3,0.3333333333,0,0,,0,0,,0,LAL,0,3,,86,114,23.03013699,L,PLAYOFF,1,1
PHX,4/17/2022,LAL,"SNELL, TONY",3,0,0,0,0,0,1,0,0,0,0,,0,0,,0,0,,0,LAL,0,1,,86,114,30.43287671,L,PLAYOFF,1,1
PHX,4/21/2022,LAL,"BOOKER, DEVIN",42,37,7,2,5,9,1,0,3,15,37,0.4054054054,2,5,0.4,5,5,1,0,LAL,0,54,,106,89,25.4739726,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"BRIDGES, MIKAL",40,20,10,0,10,4,2,1,1,7,14,0.5,2,5,0.4,4,4,1,2,LAL,0,37,,106,89,25.64109589,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"AYTON, DEANDRE",36,13,16,5,11,3,0,3,0,6,8,0.75,0,0,,1,2,0.5,0,LAL,0,35,,106,89,23.74520548,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"SUGGS, JALEN",24,13,3,0,3,5,0,0,1,6,8,0.75,1,1,1,0,0,,0,LAL,0,21,,106,89,20.82739726,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"JOHNSON, CAMERON",26,13,5,2,3,0,0,1,0,6,10,0.6,0,2,0,1,1,1,0,LAL,0,19,,106,89,26.13424658,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"DUNN, KRIS",20,4,5,1,4,1,0,0,1,2,6,0.3333333333,0,0,,0,0,,1,LAL,0,10,,106,89,28.09315068,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"SMITH, JALEN",15,4,3,1,2,2,0,0,0,2,2,1,0,0,,0,0,,0,LAL,0,9,,106,89,22.09863014,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"VANDERBILT, JARRED",29,2,6,1,5,1,0,0,0,1,1,1,0,0,,0,0,,2,LAL,0,9,,106,89,23.04931507,W,PLAYOFF,2,1
PHX,4/21/2022,LAL,"JEROME, TY",8,0,1,0,1,0,0,0,1,0,6,0,0,1,0,0,0,,0,LAL,0,1,,106,89,24.78630137,W,PLAYOFF,2,1
PHX,4/25/2022,@LAL,"BOOKER, DEVIN",39,42,3,0,3,7,0,1,2,19,33,0.5757575758,2,7,0.2857142857,2,2,1,2,LAL,0,53,,110,75,25.48493151,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"AYTON, DEANDRE",29,14,11,4,7,1,0,1,0,7,10,0.7,0,0,,0,0,,2,LAL,0,27,,110,75,23.75616438,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"SUGGS, JALEN",18,14,3,0,3,1,1,0,1,4,9,0.4444444444,0,1,0,6,6,1,0,LAL,0,19,,110,75,20.83835616,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"BRIDGES, MIKAL",36,12,8,0,8,4,2,0,0,6,15,0.4,0,2,0,0,0,,0,LAL,0,26,,110,75,25.65205479,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"DUNN, KRIS",23,10,2,0,2,3,0,0,0,4,4,1,0,0,,2,2,1,0,LAL,0,15,,110,75,28.10410959,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"SMITH, JALEN",23,7,11,0,11,0,0,4,1,3,4,0.75,0,0,,1,1,1,0,LAL,0,22,,110,75,22.10958904,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"VANDERBILT, JARRED",27,6,9,1,8,2,1,2,0,3,4,0.75,0,0,,0,2,0,1,LAL,0,20,,110,75,23.06027397,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"JEROME, TY",13,3,4,0,4,2,0,0,1,1,5,0.2,1,2,0.5,0,0,,1,LAL,0,9,,110,75,24.79726027,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"JOHNSON, CAMERON",24,2,3,0,3,2,1,0,0,1,5,0.2,0,2,0,0,0,,1,LAL,0,8,,110,75,26.14520548,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"HERNANGOMEZ, WILLY",2,0,2,1,1,0,0,1,0,0,1,0,0,0,,0,0,,0,LAL,0,3,,110,75,27.91232877,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"LANDALE, JOCK",2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,LAL,0,0,,110,75,26.49863014,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"SNELL, TONY",2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,LAL,0,0,,110,75,30.45479452,W,PLAYOFF,3,1
PHX,4/25/2022,@LAL,"KING, LOUIS",2,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,,0,LAL,0,2,,110,75,23.05205479,W,PLAYOFF,3,1
PHX,4/29/2022,@LAL,"BOOKER, DEVIN",41,42,5,1,4,4,0,0,1,19,39,0.4871794872,4,12,0.3333333333,0,0,,2,LAL,0,51,,98,75,25.49589041,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"AYTON, DEANDRE",35,14,14,3,11,5,1,2,0,6,8,0.75,0,0,,2,3,0.6666666667,3,LAL,0,36,,98,75,23.76712329,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"BRIDGES, MIKAL",39,9,8,1,7,2,0,0,0,4,12,0.3333333333,1,3,0.3333333333,0,0,,1,LAL,0,19,,98,75,25.6630137,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"DUNN, KRIS",19,8,3,0,3,4,1,0,0,3,9,0.3333333333,0,1,0,2,2,1,0,LAL,0,16,,98,75,28.11506849,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"JOHNSON, CAMERON",27,8,6,1,5,2,0,0,1,3,4,0.75,2,3,0.6666666667,0,0,,0,LAL,0,16,,98,75,26.15616438,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"JEROME, TY",11,7,3,1,2,4,0,0,0,3,8,0.375,1,3,0.3333333333,0,0,,0,LAL,0,14,,98,75,24.80821918,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"SUGGS, JALEN",18,6,1,0,1,0,0,0,0,3,10,0.3,0,1,0,0,0,,2,LAL,0,7,,98,75,20.84931507,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"SMITH, JALEN",20,4,9,0,9,1,1,0,0,2,2,1,0,0,,0,0,,1,LAL,0,15,,98,75,22.12054795,W,PLAYOFF,4,1
PHX,4/29/2022,@LAL,"VANDERBILT, JARRED",30,0,6,0,6,3,1,0,2,0,1,0,0,0,,0,0,,1,LAL,0,10,,98,75,23.07123288,W,PLAYOFF,4,1
PHX,5/2/2022,LAL,"BOOKER, DEVIN",36,28,3,1,2,2,0,0,2,12,25,0.48,2,5,0.4,2,2,1,1,LAL,0,33,,91,99,25.50410959,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"BRIDGES, MIKAL",32,22,2,0,2,4,1,0,0,8,18,0.4444444444,2,3,0.6666666667,4,4,1,3,LAL,0,29,,91,99,25.67123288,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"JOHNSON, CAMERON",31,13,3,0,3,0,0,1,1,5,11,0.4545454545,3,8,0.375,0,0,,2,LAL,0,17,,91,99,26.16438356,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"DUNN, KRIS",19,9,1,0,1,3,0,0,0,4,7,0.5714285714,1,2,0.5,0,0,,1,LAL,0,13,,91,99,28.12328767,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"AYTON, DEANDRE",32,8,10,3,7,3,1,0,2,4,5,0.8,0,0,,0,0,,2,LAL,0,22,,91,99,23.77534247,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"VANDERBILT, JARRED",28,4,11,0,11,2,0,2,0,1,4,0.25,0,0,,2,2,1,0,LAL,0,19,,91,99,23.07945205,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"SUGGS, JALEN",19,4,4,0,4,1,1,0,2,1,8,0.125,0,3,0,2,2,1,1,LAL,0,10,,91,99,20.85753425,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"JEROME, TY",14,3,2,0,2,3,0,0,0,1,6,0.1666666667,1,2,0.5,0,0,,0,LAL,0,8,,91,99,24.81643836,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"SMITH, JALEN",25,0,5,0,5,3,0,2,0,0,1,0,0,0,,0,0,,2,LAL,0,10,,91,99,22.12876712,L,PLAYOFF,5,1
PHX,5/2/2022,LAL,"SNELL, TONY",4,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,LAL,0,1,,91,99,30.4739726,L,PLAYOFF,5,1
PHX,5/4/2022,@LAL,"BOOKER, DEVIN",44,42,11,1,10,4,2,1,1,19,33,0.5757575758,0,2,0,4,5,0.8,1,LAL,0,60,,109,91,25.50958904,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"BRIDGES, MIKAL",36,15,5,0,5,3,0,0,3,7,11,0.6363636364,1,2,0.5,0,0,,0,LAL,0,23,,109,91,25.67671233,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"JOHNSON, CAMERON",29,14,9,0,9,1,2,0,1,5,11,0.4545454545,2,6,0.3333333333,2,2,1,1,LAL,0,26,,109,91,26.16986301,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"SMITH, JALEN",26,10,0,0,0,0,0,0,0,5,7,0.7142857143,0,0,,0,0,,0,LAL,0,10,,109,91,22.13424658,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"AYTON, DEANDRE",33,9,8,2,6,2,1,3,0,3,4,0.75,0,0,,3,4,0.75,0,LAL,0,23,,109,91,23.78082192,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"SUGGS, JALEN",21,9,3,1,2,7,0,0,2,4,12,0.3333333333,1,2,0.5,0,0,,1,LAL,0,19,,109,91,20.8630137,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"DUNN, KRIS",16,4,2,0,2,2,1,0,1,2,5,0.4,0,0,,0,0,,0,LAL,0,9,,109,91,28.12876712,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"JEROME, TY",6,4,2,0,2,0,0,0,0,2,3,0.6666666667,0,0,,0,0,,0,LAL,0,6,,109,91,24.82191781,W,PLAYOFF,6,1
PHX,5/4/2022,@LAL,"VANDERBILT, JARRED",29,2,11,2,9,2,1,1,0,1,3,0.3333333333,0,0,,0,0,,0,LAL,0,17,,109,91,23.08493151,W,PLAYOFF,6,1
PHX,5/8/2022,@NOP,"BOOKER, DEVIN",37,25,4,0,4,3,1,0,2,8,21,0.380952381,5,11,0.4545454545,4,4,1,1,NOP,0,33,,100,88,25.52054795,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"AYTON, DEANDRE",38,24,12,3,9,7,2,4,1,10,13,0.7692307692,0,0,,4,4,1,2,NOP,0,49,,100,88,23.79178082,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"BRIDGES, MIKAL",40,17,7,1,6,6,0,0,2,7,17,0.4117647059,3,4,0.75,0,0,,2,NOP,0,30,,100,88,25.68767123,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"JOHNSON, CAMERON",36,12,6,0,6,4,0,0,2,5,9,0.5555555556,2,4,0.5,0,0,,0,NOP,0,22,,100,88,26.18082192,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"SMITH, JALEN",24,8,7,1,6,2,0,3,0,4,6,0.6666666667,0,0,,0,0,,2,NOP,0,20,,100,88,22.14520548,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"SUGGS, JALEN",19,8,1,0,1,2,0,0,1,3,11,0.2727272727,2,4,0.5,0,0,,0,NOP,0,11,,100,88,20.8739726,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"VANDERBILT, JARRED",28,6,4,1,3,1,2,0,0,2,3,0.6666666667,0,0,,2,2,1,0,NOP,0,13,,100,88,23.09589041,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"DUNN, KRIS",6,0,2,0,2,1,1,0,0,0,2,0,0,0,,0,0,,0,NOP,0,4,,100,88,28.13972603,W,PLAYOFF,1,2
PHX,5/8/2022,@NOP,"JEROME, TY",12,0,2,0,2,2,1,0,0,0,3,0,0,0,,0,0,,0,NOP,0,5,,100,88,24.83287671,W,PLAYOFF,1,2
PHX,5/10/2022,@NOP,"BRIDGES, MIKAL",42,28,3,0,3,0,0,0,1,11,21,0.5238095238,4,6,0.6666666667,2,2,1,0,NOP,0,31,,71,99,25.69315068,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"BOOKER, DEVIN",33,14,6,0,6,6,0,0,1,4,20,0.2,1,5,0.2,5,6,0.8333333333,2,NOP,0,26,,71,99,25.5260274,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"AYTON, DEANDRE",34,11,12,1,11,0,1,1,0,5,12,0.4166666667,0,0,,1,2,0.5,0,NOP,0,25,,71,99,23.79726027,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"JEROME, TY",18,7,3,0,3,3,0,0,1,3,10,0.3,0,3,0,1,1,1,0,NOP,0,13,,71,99,24.83835616,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"VANDERBILT, JARRED",27,6,6,1,5,0,1,0,1,3,6,0.5,0,0,,0,0,,1,NOP,0,13,,71,99,23.10136986,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"SUGGS, JALEN",18,3,3,1,2,3,0,0,2,1,8,0.125,1,2,0.5,0,0,,2,NOP,0,9,,71,99,20.87945205,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"SMITH, JALEN",29,2,5,1,4,1,0,5,1,1,3,0.3333333333,0,0,,0,0,,2,NOP,0,13,,71,99,22.15068493,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"JOHNSON, CAMERON",36,0,3,0,3,4,1,0,0,0,1,0,0,1,0,0,0,,1,NOP,0,8,,71,99,26.18630137,L,PLAYOFF,2,2
PHX,5/10/2022,@NOP,"DUNN, KRIS",3,0,1,1,0,1,0,0,0,0,2,0,0,0,,0,0,,0,NOP,0,2,,71,99,28.14520548,L,PLAYOFF,2,2
PHX,5/12/2022,NOP,"BOOKER, DEVIN",35,36,6,1,5,3,1,0,3,15,32,0.46875,4,9,0.4444444444,2,2,1,2,NOP,0,46,,74,115,25.53150685,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"AYTON, DEANDRE",36,14,8,1,7,2,0,1,1,7,16,0.4375,0,0,,0,0,,0,NOP,0,25,,74,115,23.80273973,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"BRIDGES, MIKAL",41,9,6,2,4,3,2,0,2,3,11,0.2727272727,0,2,0,3,3,1,0,NOP,0,20,,74,115,25.69863014,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"SNELL, TONY",16,8,2,0,2,1,0,0,0,3,6,0.5,2,4,0.5,0,0,,0,NOP,0,11,,74,115,30.50136986,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"JOHNSON, CAMERON",32,3,3,2,1,2,1,1,1,1,3,0.3333333333,1,2,0.5,0,0,,1,NOP,0,10,,74,115,26.19178082,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"SUGGS, JALEN",14,2,2,1,1,1,0,0,0,0,7,0,0,1,0,2,2,1,0,NOP,0,5,,74,115,20.88493151,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"JEROME, TY",9,2,3,0,3,0,0,0,0,0,7,0,0,1,0,2,2,1,0,NOP,0,5,,74,115,24.84383562,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"VANDERBILT, JARRED",19,0,3,0,3,0,0,0,2,0,1,0,0,0,,0,0,,0,NOP,0,3,,74,115,23.10684932,L,PLAYOFF,3,2
PHX,5/12/2022,NOP,"SMITH, JALEN",26,0,6,3,3,1,0,1,1,0,4,0,0,0,,0,0,,1,NOP,0,8,,74,115,22.15616438,L,PLAYOFF,3,2
