TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype
PHI,3/29/2022,MIL,"MCDERMOTT, DOUG",15,7,3,1,2,0,0,0,0,3,7,0.4285714286,1,3,0.3333333333,0,1,0,2,MIL,0,10,,95,117,30.23287671,L,REG
PHI,3/29/2022,MIL,"BRIDGES, MILES",24,6,4,0,4,3,0,1,1,2,6,0.3333333333,2,4,0.5,0,0,,3,MIL,0,14,,95,117,24.02191781,L,REG
PHI,3/29/2022,MIL,"WILLIAMS, PATRICK",23,6,0,0,0,0,3,0,3,2,9,0.2222222222,0,3,0,2,5,0.4,3,MIL,0,9,,95,117,20.5890411,L,REG
PHI,3/31/2022,@DET,"WHITE, COBY",24,25,2,0,2,0,1,0,0,8,15,0.5333333333,4,9,0.4444444444,5,5,1,0,DET,0,28,,102,97,22.11780822,W,REG
PHI,3/31/2022,@DET,"SIMMONS, BEN",33,23,8,1,7,8,2,2,3,7,12,0.5833333333,0,0,,9,11,0.8181818182,1,DET,0,43,,102,97,25.69589041,W,REG
PHI,3/31/2022,@DET,"MCDERMOTT, DOUG",18,17,2,0,2,0,0,0,0,5,12,0.4166666667,5,8,0.625,2,2,1,1,DET,0,19,,102,97,30.23835616,W,REG
PHI,3/31/2022,@DET,"BAMBA, MOHAMED",25,9,6,1,5,0,2,0,2,3,9,0.3333333333,0,2,0,3,5,0.6,3,DET,0,17,,102,97,23.88493151,W,REG
PHI,3/31/2022,@DET,"ROBINSON, DUNCAN",24,7,5,1,4,1,0,0,1,2,10,0.2,2,10,0.2,1,2,0.5,1,DET,0,13,,102,97,27.93972603,W,REG
PHI,3/31/2022,@DET,"VASSELL, DEVIN",25,6,3,0,3,1,0,1,1,3,4,0.75,0,1,0,0,0,,2,DET,0,11,,102,97,21.60273973,W,REG
PHI,3/31/2022,@DET,"HAYES, JAXSON",23,5,7,0,7,1,2,0,2,2,4,0.5,0,0,,1,1,1,3,DET,0,15,,102,97,21.85479452,W,REG
PHI,3/31/2022,@DET,"BRIDGES, MILES",22,4,2,0,2,2,0,0,2,2,3,0.6666666667,0,1,0,0,0,,6,DET,0,8,,102,97,24.02739726,W,REG
PHI,3/31/2022,@DET,"WILLIAMS, PATRICK",23,4,2,0,2,2,0,0,4,2,2,1,0,0,,0,0,,0,DET,0,8,,102,97,20.59452055,W,REG
PHI,3/31/2022,@DET,"JOHNSON, JALEN",23,2,6,1,5,2,0,0,1,1,3,0.3333333333,0,0,,0,2,0,3,DET,0,10,,102,97,20.28219178,W,REG
PHI,4/2/2022,CHA,"WHITE, COBY",24,19,2,0,2,6,1,0,1,8,14,0.5714285714,2,7,0.2857142857,1,2,0.5,1,CHA,0,28,,119,100,22.12328767,W,REG
PHI,4/2/2022,CHA,"SIMMONS, BEN",34,17,4,2,2,13,1,0,3,8,13,0.6153846154,0,0,,1,1,1,2,CHA,0,35,,119,100,25.70136986,W,REG
PHI,4/2/2022,CHA,"JOHNSON, JALEN",20,16,4,3,1,4,1,0,0,7,7,1,2,2,1,0,0,,0,CHA,0,25,,119,100,20.28767123,W,REG
PHI,4/2/2022,CHA,"BRIDGES, MILES",26,13,6,1,5,3,1,0,3,5,15,0.3333333333,3,8,0.375,0,0,,0,CHA,0,23,,119,100,24.03287671,W,REG
PHI,4/2/2022,CHA,"ROBINSON, DUNCAN",24,12,3,0,3,1,1,0,2,4,6,0.6666666667,4,6,0.6666666667,0,2,0,5,CHA,0,17,,119,100,27.94520548,W,REG
PHI,4/2/2022,CHA,"HAYES, JAXSON",15,10,5,2,3,0,1,1,1,4,5,0.8,0,0,,2,2,1,1,CHA,0,17,,119,100,21.86027397,W,REG
PHI,4/2/2022,CHA,"WILLIAMS, PATRICK",22,9,2,0,2,0,1,0,0,4,9,0.4444444444,0,1,0,1,2,0.5,1,CHA,0,12,,119,100,20.6,W,REG
PHI,4/2/2022,CHA,"BAMBA, MOHAMED",17,8,9,6,3,1,0,0,3,3,8,0.375,2,6,0.3333333333,0,0,,0,CHA,0,18,,119,100,23.89041096,W,REG
PHI,4/2/2022,CHA,"YURTSEVEN, OMER",16,7,9,3,6,3,1,0,5,3,7,0.4285714286,1,3,0.3333333333,0,0,,2,CHA,0,20,,119,100,23.78630137,W,REG
PHI,4/2/2022,CHA,"VASSELL, DEVIN",26,5,6,1,5,0,0,0,0,2,6,0.3333333333,1,3,0.3333333333,0,0,,0,CHA,0,11,,119,100,21.60821918,W,REG
PHI,4/2/2022,CHA,"MCDERMOTT, DOUG",16,3,4,1,3,3,0,0,1,1,4,0.25,1,3,0.3333333333,0,0,,0,CHA,0,10,,119,100,30.24383562,W,REG
PHI,4/3/2022,@CLE,"BRIDGES, MILES",25,20,5,1,4,2,1,0,2,7,14,0.5,4,8,0.5,2,3,0.6666666667,2,CLE,0,28,,107,113,24.03561644,L,REG
PHI,4/3/2022,@CLE,"MCDERMOTT, DOUG",18,16,1,0,1,1,0,0,0,7,12,0.5833333333,2,5,0.4,0,1,0,2,CLE,0,18,,107,113,30.24657534,L,REG
PHI,4/3/2022,@CLE,"JOHNSON, JALEN",22,15,2,1,1,4,1,0,0,6,8,0.75,2,2,1,1,2,0.5,1,CLE,0,22,,107,113,20.29041096,L,REG
PHI,4/3/2022,@CLE,"SIMMONS, BEN",26,12,5,1,4,4,1,0,2,5,8,0.625,0,0,,2,3,0.6666666667,5,CLE,0,22,,107,113,25.70410959,L,REG
PHI,4/3/2022,@CLE,"BAMBA, MOHAMED",16,9,6,1,5,0,0,0,0,2,6,0.3333333333,1,3,0.3333333333,4,4,1,1,CLE,0,15,,107,113,23.89315068,L,REG
PHI,4/3/2022,@CLE,"ROBINSON, DUNCAN",24,8,4,1,3,1,0,0,3,3,6,0.5,2,3,0.6666666667,0,0,,4,CLE,0,13,,107,113,27.94794521,L,REG
PHI,4/3/2022,@CLE,"WHITE, COBY",25,8,1,0,1,5,0,0,1,3,17,0.1764705882,0,7,0,2,3,0.6666666667,1,CLE,0,14,,107,113,22.1260274,L,REG
PHI,4/3/2022,@CLE,"VASSELL, DEVIN",27,6,7,2,5,3,1,1,2,3,8,0.375,0,4,0,0,0,,3,CLE,0,18,,107,113,21.6109589,L,REG
PHI,4/3/2022,@CLE,"WILLIAMS, PATRICK",24,6,4,0,4,3,1,0,3,2,4,0.5,0,1,0,2,2,1,3,CLE,0,14,,107,113,20.60273973,L,REG
PHI,4/3/2022,@CLE,"YURTSEVEN, OMER",17,5,5,1,4,1,0,0,1,2,4,0.5,1,2,0.5,0,0,,1,CLE,0,11,,107,113,23.7890411,L,REG
PHI,4/3/2022,@CLE,"HAYES, JAXSON",16,2,3,0,3,0,0,1,1,0,1,0,0,0,,2,2,1,1,CLE,0,6,,107,113,21.8630137,L,REG
PHI,4/5/2022,@IND,"SIMMONS, BEN",32,21,8,2,6,11,0,0,3,8,11,0.7272727273,0,0,,5,8,0.625,1,IND,0,40,,102,132,25.70958904,L,REG
PHI,4/5/2022,@IND,"YURTSEVEN, OMER",18,14,3,1,2,3,0,0,0,5,6,0.8333333333,0,0,,4,4,1,2,IND,0,20,,102,132,23.79452055,L,REG
PHI,4/5/2022,@IND,"BRIDGES, MILES",26,13,2,0,2,1,0,0,2,6,13,0.4615384615,1,7,0.1428571429,0,0,,3,IND,0,16,,102,132,24.04109589,L,REG
PHI,4/5/2022,@IND,"JOHNSON, JALEN",21,13,3,0,3,1,1,0,0,6,10,0.6,1,4,0.25,0,0,,5,IND,0,18,,102,132,20.29589041,L,REG
PHI,4/5/2022,@IND,"WHITE, COBY",24,12,3,0,3,4,1,0,1,4,15,0.2666666667,2,7,0.2857142857,2,3,0.6666666667,3,IND,0,20,,102,132,22.13150685,L,REG
PHI,4/5/2022,@IND,"BAMBA, MOHAMED",17,8,4,1,3,0,0,1,0,3,8,0.375,0,4,0,2,3,0.6666666667,1,IND,0,13,,102,132,23.89863014,L,REG
PHI,4/5/2022,@IND,"VASSELL, DEVIN",24,5,2,0,2,0,2,0,2,2,5,0.4,0,3,0,1,2,0.5,4,IND,0,9,,102,132,21.61643836,L,REG
PHI,4/5/2022,@IND,"ROBINSON, DUNCAN",26,5,1,0,1,2,1,0,0,1,2,0.5,1,2,0.5,2,2,1,3,IND,0,9,,102,132,27.95342466,L,REG
PHI,4/5/2022,@IND,"MCDERMOTT, DOUG",15,5,0,0,0,1,1,0,0,2,9,0.2222222222,1,6,0.1666666667,0,0,,2,IND,0,7,,102,132,30.25205479,L,REG
PHI,4/5/2022,@IND,"WILLIAMS, PATRICK",22,4,3,0,3,0,0,0,4,2,3,0.6666666667,0,0,,0,0,,0,IND,0,7,,102,132,20.60821918,L,REG
PHI,4/5/2022,@IND,"HAYES, JAXSON",15,2,7,1,6,0,1,0,1,1,2,0.5,0,0,,0,0,,2,IND,0,10,,102,132,21.86849315,L,REG
PHI,4/7/2022,@TOR,"WHITE, COBY",37,22,4,1,3,3,0,0,1,7,21,0.3333333333,4,11,0.3636363636,4,4,1,2,TOR,0,29,,81,131,22.1369863,L,REG
PHI,4/7/2022,@TOR,"YURTSEVEN, OMER",21,13,6,1,5,2,0,0,0,5,8,0.625,1,2,0.5,2,2,1,4,TOR,0,21,,81,131,23.8,L,REG
PHI,4/7/2022,@TOR,"WILLIAMS, PATRICK",19,8,3,0,3,1,0,2,1,3,6,0.5,0,1,0,2,2,1,2,TOR,0,14,,81,131,20.61369863,L,REG
PHI,4/7/2022,@TOR,"BAMBA, MOHAMED",17,8,7,3,4,0,0,1,1,2,8,0.25,1,4,0.25,3,7,0.4285714286,1,TOR,0,16,,81,131,23.90410959,L,REG
PHI,4/7/2022,@TOR,"BOUKNIGHT, JAMES",16,6,2,0,2,2,0,0,0,1,6,0.1666666667,0,3,0,4,5,0.8,2,TOR,0,10,,81,131,21.55068493,L,REG
PHI,4/7/2022,@TOR,"VASSELL, DEVIN",29,5,4,0,4,0,0,0,3,2,9,0.2222222222,0,3,0,1,2,0.5,0,TOR,0,9,,81,131,21.62191781,L,REG
PHI,4/7/2022,@TOR,"JOHNSON, JALEN",17,5,5,0,5,1,0,0,0,2,7,0.2857142857,0,0,,1,2,0.5,0,TOR,0,11,,81,131,20.30136986,L,REG
PHI,4/7/2022,@TOR,"GIDDEY, JOSH",31,4,4,1,3,4,0,0,0,2,7,0.2857142857,0,2,0,0,0,,1,TOR,0,12,,81,131,19.49041096,L,REG
PHI,4/7/2022,@TOR,"HAYES, JAXSON",16,4,5,3,2,0,0,2,0,2,6,0.3333333333,0,0,,0,0,,0,TOR,0,11,,81,131,21.8739726,L,REG
PHI,4/7/2022,@TOR,"MCDERMOTT, DOUG",16,4,1,0,1,1,0,0,1,2,4,0.5,0,1,0,0,0,,1,TOR,0,6,,81,131,30.25753425,L,REG
PHI,4/7/2022,@TOR,"BRIDGES, MILES",21,2,2,0,2,1,0,0,3,1,8,0.125,0,6,0,0,0,,6,TOR,0,5,,81,131,24.04657534,L,REG
PHI,4/9/2022,IND,"WHITE, COBY",37,29,5,0,5,3,1,0,2,9,21,0.4285714286,5,13,0.3846153846,6,7,0.8571428571,0,IND,0,38,,108,100,22.14246575,W,REG
PHI,4/9/2022,IND,"VASSELL, DEVIN",30,16,6,1,5,0,1,1,4,6,9,0.6666666667,4,6,0.6666666667,0,0,,1,IND,0,24,,108,100,21.62739726,W,REG
PHI,4/9/2022,IND,"HAYES, JAXSON",16,12,4,3,1,1,0,2,3,5,8,0.625,0,0,,2,2,1,2,IND,0,19,,108,100,21.87945205,W,REG
PHI,4/9/2022,IND,"BRIDGES, MILES",30,11,7,0,7,2,1,2,1,3,10,0.3,3,9,0.3333333333,2,2,1,0,IND,0,23,,108,100,24.05205479,W,REG
PHI,4/9/2022,IND,"GIDDEY, JOSH",31,9,4,0,4,2,2,0,2,3,10,0.3,1,5,0.2,2,3,0.6666666667,2,IND,0,17,,108,100,19.49589041,W,REG
PHI,4/9/2022,IND,"BAMBA, MOHAMED",16,9,9,4,5,1,0,0,0,3,6,0.5,0,3,0,3,4,0.75,1,IND,0,19,,108,100,23.90958904,W,REG
PHI,4/9/2022,IND,"BOUKNIGHT, JAMES",17,7,2,1,1,3,0,0,1,2,10,0.2,1,6,0.1666666667,2,2,1,1,IND,0,12,,108,100,21.55616438,W,REG
PHI,4/9/2022,IND,"YURTSEVEN, OMER",18,6,5,2,3,1,0,1,0,2,4,0.5,2,3,0.6666666667,0,0,,4,IND,0,13,,108,100,23.80547945,W,REG
PHI,4/9/2022,IND,"WILLIAMS, PATRICK",16,5,4,0,4,0,1,2,3,2,3,0.6666666667,1,1,1,0,0,,1,IND,0,12,,108,100,20.61917808,W,REG
PHI,4/9/2022,IND,"JOHNSON, JALEN",16,2,6,0,6,3,1,0,0,1,2,0.5,0,0,,0,0,,1,IND,0,12,,108,100,20.30684932,W,REG
PHI,4/9/2022,IND,"MCDERMOTT, DOUG",13,2,0,0,0,2,0,0,0,0,0,,0,0,,2,2,1,1,IND,0,4,,108,100,30.2630137,W,REG
PHI,4/10/2022,DET,"WHITE, COBY",40,27,3,0,3,8,0,0,1,11,21,0.5238095238,2,9,0.2222222222,3,3,1,4,DET,0,38,,113,124,22.14520548,L,REG
PHI,4/10/2022,DET,"BRIDGES, MILES",30,14,5,0,5,2,0,2,2,6,10,0.6,0,3,0,2,4,0.5,0,DET,0,23,,113,124,24.05479452,L,REG
PHI,4/10/2022,DET,"BAMBA, MOHAMED",16,12,5,0,5,2,0,2,1,6,9,0.6666666667,0,2,0,0,0,,0,DET,0,21,,113,124,23.91232877,L,REG
PHI,4/10/2022,DET,"YURTSEVEN, OMER",16,11,2,0,2,2,0,0,2,5,5,1,0,0,,1,1,1,1,DET,0,15,,113,124,23.80821918,L,REG
PHI,4/10/2022,DET,"GIDDEY, JOSH",30,10,5,1,4,6,0,0,0,3,9,0.3333333333,1,3,0.3333333333,3,3,1,2,DET,0,21,,113,124,19.49863014,L,REG
PHI,4/10/2022,DET,"HAYES, JAXSON",16,10,5,1,4,2,0,0,1,3,4,0.75,0,0,,4,6,0.6666666667,1,DET,0,17,,113,124,21.88219178,L,REG
PHI,4/10/2022,DET,"VASSELL, DEVIN",31,9,5,0,5,1,0,0,3,4,9,0.4444444444,1,4,0.25,0,0,,3,DET,0,15,,113,124,21.63013699,L,REG
PHI,4/10/2022,DET,"MCDERMOTT, DOUG",16,6,2,0,2,0,0,0,0,2,4,0.5,0,2,0,2,2,1,2,DET,0,8,,113,124,30.26575342,L,REG
PHI,4/10/2022,DET,"JOHNSON, JALEN",16,5,2,0,2,1,0,0,2,1,4,0.25,1,1,1,2,3,0.6666666667,1,DET,0,8,,113,124,20.30958904,L,REG
PHI,4/10/2022,DET,"WILLIAMS, PATRICK",13,5,2,0,2,0,0,0,1,2,4,0.5,1,1,1,0,0,,0,DET,0,7,,113,124,20.62191781,L,REG
PHI,4/10/2022,DET,"BOUKNIGHT, JAMES",16,4,5,3,2,3,0,0,0,2,3,0.6666666667,0,1,0,0,0,,1,DET,0,12,,113,124,21.55890411,L,REG
PHX,10/20/2021,DEN,"LEONARD, KAWHI",32,29,11,1,10,3,2,3,2,11,14,0.7857142857,3,4,0.75,4,5,0.8,2,DEN,0,48,,111,101,30.30958904,W,REG
PHX,10/20/2021,DEN,"BOOKER, DEVIN",37,19,4,0,4,6,0,0,2,6,16,0.375,2,8,0.25,5,6,0.8333333333,1,DEN,0,29,,111,101,24.97260274,W,REG
PHX,10/20/2021,DEN,"BRIDGES, MIKAL",33,17,5,0,5,1,2,1,1,6,15,0.4,2,10,0.2,3,3,1,1,DEN,0,26,,111,101,25.13972603,W,REG
PHX,10/20/2021,DEN,"AYTON, DEANDRE",35,16,13,4,9,1,0,2,1,5,7,0.7142857143,0,0,,6,6,1,4,DEN,0,32,,111,101,23.24383562,W,REG
PHX,10/20/2021,DEN,"SUGGS, JALEN",24,15,4,1,3,2,1,0,3,7,17,0.4117647059,1,6,0.1666666667,0,0,,1,DEN,0,22,,111,101,20.3260274,W,REG
PHX,10/20/2021,DEN,"SCHRODER, DENNIS",32,6,1,0,1,8,1,0,5,2,8,0.25,0,1,0,2,2,1,2,DEN,0,16,,111,101,28.09589041,W,REG
PHX,10/20/2021,DEN,"JOHNSON, CAMERON",20,5,3,0,3,0,1,1,0,2,4,0.5,1,3,0.3333333333,0,0,,1,DEN,0,10,,111,101,25.63287671,W,REG
PHX,10/20/2021,DEN,"HERNANGOMEZ, WILLY",13,3,5,2,3,2,1,1,1,1,3,0.3333333333,0,0,,1,2,0.5,1,DEN,0,12,,111,101,27.4,W,REG
PHX,10/20/2021,DEN,"VANDERBILT, JARRED",14,1,4,0,4,0,1,1,1,0,2,0,0,0,,1,2,0.5,1,DEN,0,7,,111,101,22.54794521,W,REG
PHX,10/22/2021,@LAL,"BOOKER, DEVIN",39,55,7,1,6,1,1,0,4,25,29,0.8620689655,5,8,0.625,0,0,,3,LAL,0,64,,137,110,24.97808219,W,REG
PHX,10/22/2021,@LAL,"LEONARD, KAWHI",38,22,5,0,5,6,2,0,5,8,17,0.4705882353,3,8,0.375,3,3,1,5,LAL,0,35,,137,110,30.31506849,W,REG
PHX,10/22/2021,@LAL,"AYTON, DEANDRE",33,14,12,3,9,4,1,1,0,7,13,0.5384615385,0,0,,0,0,,3,LAL,0,32,,137,110,23.24931507,W,REG
PHX,10/22/2021,@LAL,"SUGGS, JALEN",26,11,2,0,2,9,1,1,1,5,8,0.625,1,3,0.3333333333,0,0,,2,LAL,0,24,,137,110,20.33150685,W,REG
PHX,10/22/2021,@LAL,"BRIDGES, MIKAL",33,10,5,0,5,5,0,3,4,4,7,0.5714285714,2,3,0.6666666667,0,0,,1,LAL,0,23,,137,110,25.14520548,W,REG
PHX,10/22/2021,@LAL,"JOHNSON, CAMERON",22,10,1,0,1,1,0,0,0,4,6,0.6666666667,2,3,0.6666666667,0,0,,1,LAL,0,12,,137,110,25.63835616,W,REG
PHX,10/22/2021,@LAL,"SCHRODER, DENNIS",20,6,0,0,0,7,1,0,0,2,10,0.2,2,4,0.5,0,0,,6,LAL,0,14,,137,110,28.10136986,W,REG
PHX,10/22/2021,@LAL,"HERNANGOMEZ, WILLY",13,6,5,0,5,0,0,0,0,3,4,0.75,0,0,,0,0,,1,LAL,0,11,,137,110,27.40547945,W,REG
PHX,10/22/2021,@LAL,"VANDERBILT, JARRED",14,3,3,1,2,0,0,1,1,1,1,1,0,0,,1,2,0.5,3,LAL,0,7,,137,110,22.55342466,W,REG
PHX,10/22/2021,@LAL,"JEROME, TY",2,0,2,0,2,1,0,0,0,0,0,,0,0,,0,0,,0,LAL,0,3,,137,110,24.29041096,W,REG
PHX,10/23/2021,@POR,"LEONARD, KAWHI",32,22,7,1,6,5,2,2,2,8,15,0.5333333333,1,5,0.2,5,5,1,5,POR,0,38,,103,91,30.31780822,W,REG
PHX,10/23/2021,@POR,"BOOKER, DEVIN",37,20,4,0,4,2,1,0,1,9,20,0.45,2,7,0.2857142857,0,0,,2,POR,0,27,,103,91,24.98082192,W,REG
PHX,10/23/2021,@POR,"SUGGS, JALEN",24,15,5,0,5,7,0,0,0,6,11,0.5454545455,3,4,0.75,0,0,,0,POR,0,27,,103,91,20.33424658,W,REG
PHX,10/23/2021,@POR,"AYTON, DEANDRE",36,14,10,4,6,2,0,1,1,7,13,0.5384615385,0,0,,0,0,,3,POR,0,27,,103,91,23.25205479,W,REG
PHX,10/23/2021,@POR,"SCHRODER, DENNIS",31,13,2,0,2,7,2,0,3,6,11,0.5454545455,0,2,0,1,1,1,3,POR,0,24,,103,91,28.10410959,W,REG
PHX,10/23/2021,@POR,"BRIDGES, MIKAL",31,7,3,0,3,2,1,1,1,3,6,0.5,1,2,0.5,0,0,,3,POR,0,14,,103,91,25.14794521,W,REG
PHX,10/23/2021,@POR,"JOHNSON, CAMERON",22,6,3,1,2,2,0,0,0,2,6,0.3333333333,2,5,0.4,0,0,,2,POR,0,11,,103,91,25.64109589,W,REG
PHX,10/23/2021,@POR,"HERNANGOMEZ, WILLY",12,6,6,3,3,0,0,1,0,3,5,0.6,0,0,,0,0,,0,POR,0,13,,103,91,27.40821918,W,REG
PHX,10/23/2021,@POR,"VANDERBILT, JARRED",15,0,3,1,2,0,1,1,0,0,6,0,0,0,,0,0,,2,POR,0,5,,103,91,22.55616438,W,REG
PHX,10/27/2021,SAC,"BOOKER, DEVIN",38,43,1,0,1,4,1,0,2,15,26,0.5769230769,5,10,0.5,8,9,0.8888888889,3,SAC,0,49,,116,107,24.99178082,W,REG
PHX,10/27/2021,SAC,"AYTON, DEANDRE",34,16,13,6,7,3,0,1,0,6,10,0.6,0,0,,4,6,0.6666666667,4,SAC,0,33,,116,107,23.2630137,W,REG
PHX,10/27/2021,SAC,"LEONARD, KAWHI",33,15,5,1,4,1,1,1,0,6,17,0.3529411765,2,4,0.5,1,1,1,3,SAC,0,23,,116,107,30.32876712,W,REG
PHX,10/27/2021,SAC,"SUGGS, JALEN",24,12,4,0,4,5,1,0,2,3,9,0.3333333333,2,3,0.6666666667,4,6,0.6666666667,2,SAC,0,22,,116,107,20.34520548,W,REG
PHX,10/27/2021,SAC,"HERNANGOMEZ, WILLY",14,10,1,0,1,1,0,0,0,5,6,0.8333333333,0,0,,0,0,,2,SAC,0,12,,116,107,27.41917808,W,REG
PHX,10/27/2021,SAC,"SCHRODER, DENNIS",31,7,3,0,3,8,1,0,0,3,4,0.75,1,2,0.5,0,2,0,3,SAC,0,19,,116,107,28.11506849,W,REG
PHX,10/27/2021,SAC,"BRIDGES, MIKAL",32,7,3,1,2,2,1,1,3,3,6,0.5,0,1,0,1,2,0.5,2,SAC,0,14,,116,107,25.15890411,W,REG
PHX,10/27/2021,SAC,"JOHNSON, CAMERON",20,6,2,0,2,0,0,0,1,2,5,0.4,1,3,0.3333333333,1,2,0.5,1,SAC,0,8,,116,107,25.65205479,W,REG
PHX,10/27/2021,SAC,"VANDERBILT, JARRED",14,0,3,1,2,0,1,1,0,0,1,0,0,0,,0,2,0,0,SAC,0,5,,116,107,22.56712329,W,REG
PHX,10/30/2021,CLE,"BOOKER, DEVIN",37,38,6,1,5,5,1,2,5,15,26,0.5769230769,7,11,0.6363636364,1,2,0.5,4,CLE,0,52,,129,112,25,W,REG
PHX,10/30/2021,CLE,"LEONARD, KAWHI",30,28,5,2,3,6,1,1,2,11,15,0.7333333333,4,7,0.5714285714,2,2,1,1,CLE,0,41,,129,112,30.3369863,W,REG
PHX,10/30/2021,CLE,"AYTON, DEANDRE",34,16,14,3,11,0,0,3,3,7,10,0.7,0,0,,2,2,1,5,CLE,0,33,,129,112,23.27123288,W,REG
PHX,10/30/2021,CLE,"SUGGS, JALEN",24,13,4,0,4,10,1,0,2,5,12,0.4166666667,2,5,0.4,1,5,0.2,4,CLE,0,28,,129,112,20.35342466,W,REG
PHX,10/30/2021,CLE,"JOHNSON, CAMERON",21,12,0,0,0,1,0,0,1,5,8,0.625,2,5,0.4,0,0,,1,CLE,0,13,,129,112,25.66027397,W,REG
PHX,10/30/2021,CLE,"SCHRODER, DENNIS",33,11,0,0,0,6,2,0,2,4,8,0.5,0,3,0,3,4,0.75,4,CLE,0,19,,129,112,28.12328767,W,REG
PHX,10/30/2021,CLE,"VANDERBILT, JARRED",14,4,4,2,2,2,1,0,2,2,3,0.6666666667,0,0,,0,0,,2,CLE,0,11,,129,112,22.57534247,W,REG
PHX,10/30/2021,CLE,"HERNANGOMEZ, WILLY",14,4,9,5,4,2,0,1,1,1,1,1,0,0,,2,2,1,2,CLE,0,16,,129,112,27.42739726,W,REG
PHX,10/30/2021,CLE,"BRIDGES, MIKAL",33,3,4,0,4,2,2,2,1,1,1,1,1,1,1,0,0,,2,CLE,0,13,,129,112,25.16712329,W,REG
PHX,11/2/2021,NOP,"BOOKER, DEVIN",36,28,6,0,6,5,0,0,1,13,23,0.5652173913,2,3,0.6666666667,0,0,,0,NOP,0,39,,107,95,25.00821918,W,REG
PHX,11/2/2021,NOP,"LEONARD, KAWHI",29,22,5,0,5,1,2,1,1,11,22,0.5,0,0,,0,0,,1,NOP,0,31,,107,95,30.34520548,W,REG
PHX,11/2/2021,NOP,"AYTON, DEANDRE",33,18,13,5,8,2,0,3,0,9,13,0.6923076923,0,0,,0,0,,2,NOP,0,36,,107,95,23.27945205,W,REG
PHX,11/2/2021,NOP,"SUGGS, JALEN",24,12,1,0,1,4,0,0,1,4,13,0.3076923077,2,6,0.3333333333,2,2,1,1,NOP,0,17,,107,95,20.36164384,W,REG
PHX,11/2/2021,NOP,"VANDERBILT, JARRED",15,9,4,2,2,0,2,1,0,3,4,0.75,0,0,,3,6,0.5,0,NOP,0,16,,107,95,22.58356164,W,REG
PHX,11/2/2021,NOP,"BRIDGES, MIKAL",36,8,4,0,4,5,1,1,0,3,9,0.3333333333,1,4,0.25,1,1,1,2,NOP,0,19,,107,95,25.17534247,W,REG
PHX,11/2/2021,NOP,"SCHRODER, DENNIS",33,5,5,0,5,11,0,0,2,2,6,0.3333333333,1,1,1,0,0,,1,NOP,0,21,,107,95,28.13150685,W,REG
PHX,11/2/2021,NOP,"JOHNSON, CAMERON",21,5,6,0,6,2,0,0,0,2,3,0.6666666667,1,2,0.5,0,0,,0,NOP,0,13,,107,95,25.66849315,W,REG
PHX,11/2/2021,NOP,"HERNANGOMEZ, WILLY",13,0,3,0,3,1,0,1,0,0,1,0,0,0,,0,0,,0,NOP,0,5,,107,95,27.43561644,W,REG
PHX,11/4/2021,HOU,"BOOKER, DEVIN",36,38,5,0,5,3,1,0,2,14,25,0.56,3,8,0.375,7,7,1,3,HOU,0,47,,118,104,25.01369863,W,REG
PHX,11/4/2021,HOU,"AYTON, DEANDRE",34,18,9,2,7,2,1,0,2,8,14,0.5714285714,0,0,,2,3,0.6666666667,2,HOU,0,30,,118,104,23.28493151,W,REG
PHX,11/4/2021,HOU,"SUGGS, JALEN",23,18,2,1,1,6,1,0,0,6,15,0.4,1,7,0.1428571429,5,5,1,1,HOU,0,27,,118,104,20.36712329,W,REG
PHX,11/4/2021,HOU,"LEONARD, KAWHI",32,17,8,0,8,5,1,0,2,7,10,0.7,2,4,0.5,1,2,0.5,0,HOU,0,31,,118,104,30.35068493,W,REG
PHX,11/4/2021,HOU,"SCHRODER, DENNIS",30,12,3,0,3,4,0,0,3,4,8,0.5,1,1,1,3,4,0.75,2,HOU,0,19,,118,104,28.1369863,W,REG
PHX,11/4/2021,HOU,"JOHNSON, CAMERON",22,11,2,0,2,0,1,1,3,4,5,0.8,1,2,0.5,2,2,1,2,HOU,0,15,,118,104,25.6739726,W,REG
PHX,11/4/2021,HOU,"BRIDGES, MIKAL",34,2,5,1,4,2,4,0,0,1,5,0.2,0,3,0,0,0,,3,HOU,0,13,,118,104,25.18082192,W,REG
PHX,11/4/2021,HOU,"HERNANGOMEZ, WILLY",14,2,5,3,2,2,0,0,0,0,7,0,0,0,,2,2,1,0,HOU,0,9,,118,104,27.44109589,W,REG
PHX,11/4/2021,HOU,"VANDERBILT, JARRED",15,0,4,2,2,1,2,2,0,0,1,0,0,0,,0,2,0,2,HOU,0,9,,118,104,22.5890411,W,REG
PHX,11/6/2021,ATL,"LEONARD, KAWHI",35,33,8,0,8,6,1,1,2,9,14,0.6428571429,3,5,0.6,12,13,0.9230769231,3,ATL,0,49,,128,136,30.35616438,L,REG
PHX,11/6/2021,ATL,"BOOKER, DEVIN",35,29,4,0,4,3,1,0,1,11,23,0.4782608696,3,9,0.3333333333,4,5,0.8,3,ATL,0,37,,128,136,25.01917808,L,REG
